,,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8
Rater_3,Person_116,4,2,4,1,3,3,1,1
Rater_3,Person_117,3,4,4,2,4,4,2,3
Rater_3,Person_118,4,4,4,3,3,4,1,2
Rater_3,Person_119,4,5,5,4,5,3,4,3
Rater_3,Person_120,4,3,4,1,4,3,1,2
Rater_3,Person_121,4,4,2,1,3,1,1,1
Rater_3,Person_122,4,4,4,3,5,3,1,2
Rater_3,Person_123,4,3,4,2,4,3,3,4
Rater_3,Person_124,5,4,4,5,5,4,4,4
Rater_3,Person_125,5,3,3,3,4,4,4,4
Rater_3,Person_126,4,5,3,3,4,4,1,4
Rater_3,Person_127,5,5,4,2,5,3,4,4
Rater_3,Person_128,4,2,2,0,3,0,0,1
Rater_3,Person_129,3,2,3,0,3,1,2,2
Rater_3,Person_130,3,2,1,0,4,2,1,1
Rater_3,Person_131,3,2,3,4,3,2,2,3
Rater_3,Person_132,2,2,3,0,2,0,0,0
Rater_3,Person_133,5,5,4,3,4,3,4,4
Rater_3,Person_134,4,2,2,1,3,2,1,3
Rater_3,Person_135,2,0,2,0,2,0,1,0
Rater_3,Person_136,2,3,3,2,4,0,1,1
Rater_3,Person_137,4,2,4,2,4,4,2,5
Rater_3,Person_138,4,4,4,3,4,5,3,1
Rater_3,Person_139,5,5,4,5,5,4,5,4
Rater_3,Person_140,5,5,5,5,5,4,5,4
Rater_3,Person_141,5,4,5,2,3,2,1,3
Rater_3,Person_142,2,2,1,0,1,2,1,0
Rater_3,Person_143,2,1,0,0,2,0,0,0
Rater_3,Person_144,3,2,4,2,4,2,3,4
Rater_3,Person_145,1,1,3,0,3,2,1,2
Rater_3,Person_146,3,3,3,2,2,2,0,3
Rater_3,Person_147,3,2,3,2,3,2,1,2
Rater_3,Person_148,4,3,5,2,3,3,3,3
Rater_3,Person_149,5,4,5,4,3,3,4,4
Rater_3,Person_150,4,3,3,4,4,3,1,2
Rater_3,Person_151,4,3,4,2,2,3,3,2
Rater_3,Person_152,3,1,3,0,3,2,1,3
Rater_3,Person_153,2,1,2,1,2,2,0,0
Rater_3,Person_154,4,2,2,0,3,3,2,1
Rater_3,Person_155,3,3,4,2,3,3,2,3
Rater_3,Person_156,5,5,4,3,5,5,4,5
Rater_3,Person_157,4,4,4,3,4,2,3,2
Rater_3,Person_158,4,4,5,4,4,4,4,4
Rater_3,Person_159,3,3,3,3,3,1,2,1
Rater_3,Person_160,3,2,1,1,3,0,0,0
Rater_3,Person_161,4,3,2,2,3,0,1,2
Rater_3,Person_162,4,3,2,0,4,2,1,2
Rater_3,Person_163,5,4,5,4,4,5,3,4
Rater_3,Person_164,3,1,3,1,3,1,1,2
Rater_3,Person_165,4,4,4,5,4,5,4,4
Rater_3,Person_166,4,3,2,1,0,0,1,0
Rater_3,Person_167,4,4,4,4,4,4,5,4
Rater_3,Person_168,3,4,4,4,4,2,2,3
Rater_3,Person_169,4,4,4,1,3,3,2,2
Rater_3,Person_170,4,3,3,2,2,3,4,3
Rater_3,Person_171,3,2,3,1,3,1,1,2
Rater_3,Person_172,4,4,4,2,3,3,3,3
Rater_3,Person_173,3,3,2,3,5,3,2,1
Rater_3,Person_174,3,2,2,1,3,2,0,2
Rater_3,Person_175,2,2,1,0,3,2,0,1
Rater_3,Person_176,4,5,4,2,3,4,2,2
Rater_3,Person_177,5,5,5,4,4,4,4,4
Rater_3,Person_178,4,4,4,3,3,3,3,4
Rater_3,Person_179,4,3,4,1,3,4,1,3
Rater_3,Person_180,1,4,4,3,4,3,3,4
Rater_3,Person_181,5,4,4,4,5,5,3,4
Rater_3,Person_182,4,3,4,2,4,4,3,3
Rater_3,Person_183,2,3,2,1,3,1,2,2
Rater_3,Person_184,5,5,4,4,5,4,4,3
Rater_3,Person_185,4,3,4,2,4,3,4,3
Rater_3,Person_186,4,4,5,3,5,4,2,4
Rater_3,Person_187,3,3,3,2,3,4,2,3
Rater_3,Person_188,0,2,3,0,3,1,0,2
Rater_3,Person_189,3,1,2,1,4,1,1,2
Rater_3,Person_190,5,4,5,4,4,4,4,4
Rater_3,Person_191,5,4,4,3,5,5,5,5
Rater_3,Person_192,4,3,4,0,4,4,1,2
Rater_3,Person_193,4,3,4,3,3,3,1,3
Rater_3,Person_194,4,4,5,5,5,4,4,4
Rater_3,Person_195,3,3,2,1,2,2,1,1
Rater_3,Person_196,3,2,3,0,2,0,0,1
Rater_3,Person_197,4,4,4,3,5,5,2,4
Rater_3,Person_198,3,3,4,0,4,1,1,3
Rater_3,Person_199,4,4,4,3,1,3,1,3
Rater_3,Person_200,2,4,4,2,4,2,3,2
Rater_4,Person_1,3,3,5,3,4,3,3,1
Rater_4,Person_2,2,1,2,1,2,1,0,0
Rater_4,Person_3,4,2,4,2,5,3,2,3
Rater_4,Person_4,4,4,5,2,4,2,3,2
Rater_4,Person_5,1,0,0,0,1,0,0,0
Rater_4,Person_6,1,0,0,0,2,2,0,0
Rater_4,Person_7,3,4,3,2,2,3,2,2
Rater_4,Person_8,2,3,1,1,2,3,1,1
Rater_4,Person_9,3,3,2,2,4,2,2,0
Rater_4,Person_10,0,2,2,1,2,0,0,2
Rater_4,Person_11,5,4,3,2,4,3,1,3
Rater_4,Person_12,3,2,4,2,4,2,4,3
Rater_4,Person_13,4,4,5,2,3,2,2,0
Rater_4,Person_14,3,5,4,2,4,4,2,4
Rater_4,Person_15,4,2,3,1,5,3,3,3
Rater_4,Person_16,4,2,2,0,2,3,0,2
Rater_4,Person_17,2,5,3,1,3,2,2,3
Rater_4,Person_18,2,0,0,0,2,0,0,1
Rater_4,Person_19,5,4,4,3,5,4,1,4
Rater_4,Person_20,4,2,3,0,2,2,2,2
Rater_4,Person_21,4,3,4,2,2,3,2,2
Rater_4,Person_22,2,3,4,2,2,0,0,1
Rater_4,Person_23,5,4,4,4,5,4,3,4
Rater_4,Person_24,3,3,3,2,2,2,2,3
Rater_4,Person_25,2,2,4,2,2,1,0,1
Rater_4,Person_26,3,2,3,1,2,2,0,2
Rater_4,Person_27,5,4,2,1,3,1,1,2
Rater_4,Person_28,2,3,2,2,3,3,2,1
Rater_4,Person_29,4,1,4,3,4,2,2,3
Rater_4,Person_30,3,3,3,1,3,2,2,0
Rater_4,Person_31,5,5,5,4,5,4,4,5
Rater_4,Person_32,2,0,3,2,3,2,2,2
Rater_4,Person_33,2,2,2,2,1,2,1,2
Rater_4,Person_34,2,1,3,2,3,1,0,1
Rater_4,Person_35,4,3,3,3,4,3,2,2
Rater_4,Person_36,4,3,5,3,5,2,2,4
Rater_4,Person_37,4,2,2,1,3,0,1,2
Rater_4,Person_38,2,0,0,0,2,1,0,0
Rater_4,Person_39,3,2,1,0,0,1,0,0
Rater_4,Person_40,4,4,1,4,3,2,2,3
Rater_4,Person_41,4,4,3,3,3,2,3,3
Rater_4,Person_42,3,4,4,2,2,2,2,1
Rater_4,Person_43,2,2,2,1,2,1,2,0
Rater_4,Person_44,4,3,4,2,2,2,2,3
Rater_4,Person_45,2,3,2,2,4,2,2,3
Rater_4,Person_46,2,4,3,2,3,2,4,1
Rater_4,Person_47,4,2,3,2,4,3,2,2
Rater_4,Person_48,4,2,4,1,4,1,2,3
Rater_4,Person_49,3,2,3,1,4,2,2,2
Rater_4,Person_50,3,5,3,1,4,1,2,2
Rater_4,Person_51,3,4,4,2,4,3,2,3
Rater_4,Person_52,3,2,5,2,5,2,3,1
Rater_4,Person_53,2,0,2,0,1,0,0,2
Rater_4,Person_54,5,2,3,0,1,0,2,2
Rater_4,Person_55,2,2,2,2,2,0,2,0
Rater_4,Person_56,3,3,2,2,2,2,0,0
Rater_4,Person_57,3,3,3,0,2,3,1,2
Rater_4,Person_58,5,5,3,4,5,5,3,4
Rater_4,Person_59,2,2,2,1,0,2,1,0
Rater_4,Person_60,4,4,3,2,4,2,2,3
Rater_4,Person_61,1,1,3,0,0,0,0,0
Rater_4,Person_62,3,0,2,1,2,2,2,2
Rater_4,Person_63,4,2,2,2,3,2,2,1
Rater_4,Person_64,4,4,4,1,4,2,3,3
Rater_4,Person_65,3,4,5,2,3,3,3,1
Rater_4,Person_66,4,2,3,2,4,3,2,2
Rater_4,Person_67,1,2,3,1,2,2,0,1
Rater_4,Person_68,5,2,2,0,2,1,1,1
Rater_4,Person_69,5,2,3,2,4,4,2,3
Rater_4,Person_70,2,4,2,2,2,2,2,2
Rater_4,Person_71,1,1,2,0,2,0,0,2
Rater_4,Person_72,2,1,1,2,2,1,1,0
Rater_4,Person_73,3,2,2,1,1,2,0,1
Rater_4,Person_74,3,2,4,2,4,2,3,2
Rater_4,Person_75,4,2,3,2,3,2,2,1
Rater_4,Person_76,3,4,3,2,5,3,3,3
Rater_4,Person_77,2,2,1,0,2,1,0,2
Rater_4,Person_78,3,3,2,2,3,2,2,1
Rater_4,Person_79,4,4,3,2,5,4,3,2
Rater_4,Person_80,2,2,3,1,2,1,2,2
Rater_4,Person_81,2,2,5,2,5,4,2,2
Rater_4,Person_82,2,1,1,2,2,0,0,0
Rater_4,Person_83,2,3,3,0,0,2,2,1
Rater_4,Person_84,4,3,2,0,2,1,2,0
Rater_4,Person_85,2,2,0,0,0,2,0,0
Rater_4,Person_86,3,2,4,2,3,2,1,2
Rater_4,Person_87,4,3,1,0,1,3,1,0
Rater_4,Person_88,2,4,2,2,3,2,3,3
Rater_4,Person_89,2,2,2,2,4,3,2,2
Rater_4,Person_90,3,2,2,3,3,3,3,2
Rater_4,Person_91,4,3,5,0,2,3,2,3
Rater_4,Person_92,2,2,2,0,3,1,1,2
Rater_4,Person_93,4,2,2,1,1,1,1,2
Rater_4,Person_94,3,2,2,2,2,2,0,3
Rater_4,Person_95,0,0,2,0,0,0,0,0
Rater_4,Person_96,2,1,1,0,0,0,0,0
Rater_4,Person_97,2,0,2,0,0,0,0,0
Rater_4,Person_98,2,1,3,0,2,1,1,1
Rater_4,Person_99,4,4,3,2,2,1,2,3
Rater_4,Person_100,2,0,1,2,2,2,0,0
Rater_4,Person_101,2,2,3,1,4,1,0,1
Rater_4,Person_102,5,3,4,4,5,3,3,4
Rater_4,Person_103,3,3,2,1,3,1,2,2
Rater_4,Person_104,5,3,2,2,5,3,3,2
Rater_4,Person_105,3,0,2,0,1,2,0,2
Rater_4,Person_106,2,2,4,0,4,2,0,2
Rater_4,Person_107,1,1,2,1,3,0,2,0
Rater_4,Person_108,3,3,2,0,2,0,2,2
Rater_4,Person_109,5,3,4,2,5,2,2,2
Rater_4,Person_110,2,0,1,0,2,0,0,0
Rater_4,Person_111,4,3,2,2,3,3,1,4
Rater_4,Person_112,4,4,3,2,3,2,2,2
Rater_4,Person_113,4,2,2,1,3,1,1,3
Rater_4,Person_114,2,1,2,0,2,0,0,0
Rater_4,Person_115,2,3,4,2,1,0,2,1
Rater_4,Person_116,3,3,2,1,2,0,1,1
Rater_4,Person_117,4,4,3,0,3,3,2,0
Rater_4,Person_118,2,2,3,2,2,1,1,2
Rater_4,Person_119,5,4,5,5,5,4,2,3
Rater_4,Person_120,2,2,2,3,2,3,2,2
Rater_4,Person_121,1,1,0,0,0,2,0,0
Rater_4,Person_122,2,4,4,0,4,2,2,3
Rater_4,Person_123,5,1,2,0,4,3,2,2
Rater_4,Person_124,5,4,2,3,5,4,4,4
Rater_4,Person_125,4,4,4,2,5,5,4,4
Rater_4,Person_126,3,2,2,2,3,3,2,2
Rater_4,Person_127,4,4,5,4,5,2,5,5
Rater_4,Person_128,2,0,2,0,2,2,0,1
Rater_4,Person_129,4,2,3,2,2,1,1,2
Rater_4,Person_130,2,3,3,0,2,0,0,2
Rater_4,Person_131,2,2,3,1,3,0,0,2
Rater_4,Person_132,0,0,2,0,1,2,0,0
Rater_4,Person_133,2,4,3,2,5,2,5,4
Rater_4,Person_134,3,2,3,2,3,2,3,2
Rater_4,Person_135,2,1,1,0,2,0,0,0
Rater_4,Person_136,2,2,2,1,2,2,0,0
Rater_4,Person_137,3,2,4,1,3,2,2,2
Rater_4,Person_138,5,4,5,2,5,5,1,2
Rater_4,Person_139,5,5,5,3,5,4,4,5
Rater_4,Person_140,5,4,5,5,5,5,3,5
Rater_4,Person_141,4,3,3,3,3,2,2,3
Rater_4,Person_142,2,1,2,0,2,0,1,1
Rater_4,Person_143,0,2,0,0,1,0,0,0
Rater_4,Person_144,3,3,4,3,3,2,2,4
Rater_4,Person_145,1,3,1,1,2,2,2,0
Rater_4,Person_146,2,3,2,1,3,2,2,1
Rater_4,Person_147,3,2,2,1,2,0,1,0
Rater_4,Person_148,4,3,4,2,2,1,1,2
Rater_4,Person_149,5,5,3,4,5,2,1,3
Rater_4,Person_150,4,2,4,2,3,1,0,2
Rater_4,Person_151,4,2,3,0,4,3,1,2
Rater_4,Person_152,1,2,1,2,3,1,1,0
Rater_4,Person_153,3,2,0,0,0,0,1,0
Rater_4,Person_154,3,2,3,0,2,2,0,2
Rater_4,Person_155,2,2,2,0,1,3,1,1
Rater_4,Person_156,5,5,3,4,5,4,4,3
Rater_4,Person_157,4,2,2,2,2,3,1,0
Rater_4,Person_158,5,3,4,2,4,3,2,4
Rater_4,Person_159,3,1,3,1,3,0,1,2
Rater_4,Person_160,2,1,0,0,2,0,0,0
Rater_4,Person_161,2,2,1,0,0,0,0,1
Rater_4,Person_162,2,0,2,0,2,0,0,0
Rater_4,Person_163,5,5,5,4,4,4,4,5
Rater_4,Person_164,2,2,3,0,2,1,1,0
Rater_4,Person_165,4,2,5,1,3,3,3,3
Rater_4,Person_166,1,2,2,0,1,0,0,2
Rater_4,Person_167,3,4,5,1,5,4,2,3
Rater_4,Person_168,5,3,2,2,4,2,1,3
Rater_4,Person_169,4,5,2,2,2,0,2,1
Rater_4,Person_170,4,4,2,2,2,2,2,2
Rater_4,Person_171,3,1,2,1,2,1,0,2
Rater_4,Person_172,5,4,4,2,4,2,2,3
Rater_4,Person_173,2,2,2,1,3,0,1,1
Rater_4,Person_174,0,0,0,1,2,0,0,0
Rater_4,Person_175,1,2,2,0,2,0,0,0
Rater_4,Person_176,3,3,2,2,2,2,2,2
Rater_4,Person_177,4,5,4,2,4,4,3,2
Rater_4,Person_178,3,4,4,1,3,3,2,2
Rater_4,Person_179,3,2,2,0,2,2,1,3
Rater_4,Person_180,2,3,3,1,4,2,4,2
Rater_4,Person_181,5,4,4,2,5,3,2,3
Rater_4,Person_182,5,2,5,2,3,2,3,3
Rater_4,Person_183,2,3,2,0,2,2,2,0
Rater_4,Person_184,5,5,5,3,1,4,4,3
Rater_4,Person_185,5,4,1,2,5,2,3,3
Rater_4,Person_186,5,4,4,2,5,2,3,4
Rater_4,Person_187,2,4,3,1,4,1,2,1
Rater_4,Person_188,3,2,2,0,2,0,1,0
Rater_4,Person_189,2,2,0,0,1,0,0,0
Rater_4,Person_190,4,4,5,3,4,4,3,4
Rater_4,Person_191,4,3,3,3,5,3,4,4
Rater_4,Person_192,3,5,1,0,2,2,1,2
Rater_4,Person_193,2,0,3,2,3,2,1,3
Rater_4,Person_194,5,5,5,3,5,3,4,5
Rater_4,Person_195,4,1,2,0,2,0,1,0
Rater_4,Person_196,1,2,2,0,2,3,0,3
Rater_4,Person_197,3,3,3,3,3,2,4,2
Rater_4,Person_198,2,2,3,2,2,1,1,3
Rater_4,Person_199,2,3,3,1,4,3,3,0
Rater_4,Person_200,3,2,1,1,2,2,2,2
Rater_5,Person_1,2,3,3,3,3,4,2,3
Rater_5,Person_2,2,2,2,2,2,2,2,1
Rater_5,Person_3,4,3,4,3,3,4,3,3
Rater_5,Person_4,3,4,3,4,4,2,2,3
Rater_5,Person_5,2,1,3,0,0,0,0,0
Rater_5,Person_6,3,2,2,1,2,0,2,1
Rater_5,Person_7,3,4,3,2,4,3,2,3
Rater_5,Person_8,3,3,2,2,2,2,2,2
Rater_5,Person_9,3,3,4,2,3,4,3,2
Rater_5,Person_10,3,2,2,0,2,3,0,3
Rater_5,Person_11,4,3,4,3,4,4,5,4
Rater_5,Person_12,5,3,4,3,3,5,3,3
Rater_5,Person_13,3,3,4,2,2,3,3,4
Rater_5,Person_14,4,3,4,3,4,3,3,3
Rater_5,Person_15,4,4,3,3,2,3,3,3
Rater_5,Person_16,3,3,2,2,3,2,3,1
Rater_5,Person_17,4,3,3,2,3,3,3,2
Rater_5,Person_18,3,2,2,0,3,2,2,2
Rater_5,Person_19,4,4,4,2,3,3,2,3
Rater_5,Person_20,3,4,3,3,4,3,3,2
Rater_5,Person_21,4,4,2,2,2,3,3,2
Rater_5,Person_22,3,4,2,1,2,2,1,2
Rater_5,Person_23,3,4,5,4,4,2,2,3
Rater_5,Person_24,2,3,3,2,4,3,2,3
Rater_5,Person_25,2,0,3,2,3,3,2,3
Rater_5,Person_26,3,3,4,3,2,3,2,2
Rater_5,Person_27,4,3,5,3,3,3,3,3
Rater_5,Person_28,4,4,3,4,4,3,3,4
Rater_5,Person_29,3,3,3,2,2,3,3,3
Rater_5,Person_30,3,3,4,4,4,4,3,2
Rater_5,Person_31,5,4,4,4,5,4,4,4
Rater_5,Person_32,2,2,2,0,3,2,2,2
Rater_5,Person_33,3,2,2,2,3,3,2,2
Rater_5,Person_34,2,3,3,2,3,2,0,2
Rater_5,Person_35,3,4,3,3,3,3,2,2
Rater_5,Person_36,4,5,4,3,4,3,3,4
Rater_5,Person_37,3,3,3,2,2,2,0,3
Rater_5,Person_38,3,2,3,2,2,2,0,2
Rater_5,Person_39,3,2,3,3,2,2,2,2
Rater_5,Person_40,4,3,4,3,3,3,4,2
Rater_5,Person_41,5,3,3,2,3,4,2,3
Rater_5,Person_42,3,3,5,4,5,4,3,2
Rater_5,Person_43,3,2,2,1,3,1,1,1
Rater_5,Person_44,3,3,3,2,3,2,4,5
Rater_5,Person_45,3,4,2,4,3,3,1,3
Rater_5,Person_46,5,4,3,1,2,3,3,3
Rater_5,Person_47,4,3,4,3,3,5,3,4
Rater_5,Person_48,4,4,3,3,3,2,2,2
Rater_5,Person_49,4,4,4,2,3,3,3,3
Rater_5,Person_50,4,2,4,3,3,3,3,2
Rater_5,Person_51,4,3,3,3,5,3,4,3
Rater_5,Person_52,3,3,3,3,3,3,3,3
Rater_5,Person_53,2,1,2,1,0,2,0,0
Rater_5,Person_54,2,2,3,2,3,2,2,3
Rater_5,Person_55,3,3,3,1,2,2,2,2
Rater_5,Person_56,3,3,4,2,3,2,3,2
Rater_5,Person_57,4,3,3,2,4,1,2,2
Rater_5,Person_58,4,4,3,4,4,4,3,4
Rater_5,Person_59,4,1,2,2,0,2,2,0
Rater_5,Person_60,4,4,4,4,4,4,3,4
Rater_5,Person_61,3,1,3,0,1,0,1,0
Rater_5,Person_62,3,3,2,2,3,2,2,0
Rater_5,Person_63,3,3,3,2,2,3,3,3
Rater_5,Person_64,4,3,3,2,4,3,3,3
Rater_5,Person_65,5,4,4,3,3,3,5,4
Rater_5,Person_66,3,3,4,3,4,3,3,4
Rater_5,Person_67,3,3,3,3,3,2,2,2
Rater_5,Person_68,3,2,2,3,2,2,2,2
Rater_5,Person_69,4,5,2,3,4,3,4,4
Rater_5,Person_70,3,3,3,2,3,2,3,2
Rater_5,Person_71,2,2,3,2,3,1,2,0
Rater_5,Person_72,3,3,3,2,0,2,2,2
Rater_5,Person_73,3,2,2,2,2,2,0,2
Rater_5,Person_74,4,3,3,3,2,2,3,2
Rater_5,Person_75,3,3,3,2,3,3,3,3
Rater_5,Person_76,3,3,5,2,3,3,4,3
Rater_5,Person_77,4,3,3,0,3,2,0,3
Rater_5,Person_78,4,3,3,3,3,3,2,2
Rater_5,Person_79,5,4,4,2,3,3,4,3
Rater_5,Person_80,4,3,3,1,4,2,0,2
Rater_5,Person_81,5,3,3,3,3,2,3,3
Rater_5,Person_82,3,3,2,3,3,2,2,2
Rater_5,Person_83,3,3,3,1,2,2,2,3
Rater_5,Person_84,4,3,2,2,3,1,2,3
Rater_5,Person_85,3,3,1,1,2,2,0,0
Rater_5,Person_86,4,4,3,3,4,2,4,3
Rater_5,Person_87,3,3,3,2,4,3,3,0
Rater_5,Person_88,3,3,3,2,4,3,2,3
Rater_5,Person_89,3,3,3,3,4,4,2,2
Rater_5,Person_90,3,4,3,3,3,3,3,4
Rater_5,Person_91,3,4,4,3,4,2,4,4
Rater_5,Person_92,3,3,4,3,4,3,4,3
Rater_5,Person_93,3,2,2,2,3,0,1,2
Rater_5,Person_94,4,3,3,2,5,1,2,2
Rater_5,Person_95,3,0,1,1,2,0,0,1
Rater_5,Person_96,1,2,3,2,3,2,0,0
Rater_5,Person_97,3,0,3,0,1,0,0,0
Rater_5,Person_98,3,4,3,2,3,2,0,0
Rater_5,Person_99,3,3,4,4,3,3,3,3
Rater_5,Person_100,3,3,3,2,2,0,1,1
Rater_5,Person_101,3,3,3,2,3,3,0,0
Rater_5,Person_102,5,5,5,3,4,4,3,4
Rater_5,Person_103,3,3,3,2,3,2,0,2
Rater_5,Person_104,3,3,3,3,3,4,4,4
Rater_5,Person_105,4,1,0,0,3,0,0,2
Rater_5,Person_106,3,3,4,2,3,3,2,2
Rater_5,Person_107,2,1,2,1,2,2,1,3
Rater_5,Person_108,3,2,3,1,3,3,3,3
Rater_5,Person_109,4,4,4,4,4,3,3,3
Rater_5,Person_110,3,2,3,0,3,1,0,0
Rater_5,Person_111,3,4,4,2,4,3,1,3
Rater_5,Person_112,4,3,4,3,5,2,2,3
Rater_5,Person_113,3,2,2,2,3,1,0,0
Rater_5,Person_114,3,3,2,1,1,3,0,0
Rater_5,Person_115,2,3,2,3,3,4,0,2
Rater_5,Person_116,4,4,3,2,2,3,1,2
Rater_5,Person_117,4,4,2,2,3,3,2,2
Rater_5,Person_118,3,3,2,3,3,3,2,0
Rater_5,Person_119,3,4,4,3,3,3,5,4
Rater_5,Person_120,2,2,3,2,3,3,2,3
Rater_5,Person_121,2,2,2,2,2,3,2,2
Rater_5,Person_122,5,2,2,4,3,3,2,2
Rater_5,Person_123,3,4,5,3,2,3,3,4
Rater_5,Person_124,3,4,4,3,5,5,4,4
Rater_5,Person_125,4,3,4,3,5,4,3,3
Rater_5,Person_126,3,4,3,3,2,3,2,3
Rater_5,Person_127,5,4,5,3,4,2,4,3
Rater_5,Person_128,3,2,2,2,0,0,0,0
Rater_5,Person_129,3,3,2,3,2,2,1,2
Rater_5,Person_130,3,3,3,2,3,2,1,2
Rater_5,Person_131,2,3,3,3,3,2,2,2
Rater_5,Person_132,2,3,2,1,2,1,0,1
Rater_5,Person_133,4,4,5,3,3,3,3,3
Rater_5,Person_134,2,4,3,1,3,3,3,2
Rater_5,Person_135,3,2,2,1,3,0,0,0
Rater_5,Person_136,3,3,3,1,3,0,0,0
Rater_5,Person_137,3,3,3,3,3,2,3,2
Rater_5,Person_138,3,4,3,4,5,3,3,3
Rater_5,Person_139,4,5,5,4,5,4,4,3
Rater_5,Person_140,5,5,5,5,4,4,5,5
Rater_5,Person_141,3,4,3,2,4,3,3,3
Rater_5,Person_142,1,2,2,1,3,1,1,2
Rater_5,Person_143,2,0,0,0,0,0,0,0
Rater_5,Person_144,3,3,3,3,3,2,3,2
Rater_5,Person_145,4,3,2,1,3,2,2,2
Rater_5,Person_146,3,2,3,2,3,3,2,0
Rater_5,Person_147,3,2,3,1,3,0,1,3
Rater_5,Person_148,3,3,3,3,3,2,3,2
Rater_5,Person_149,5,5,4,4,4,3,3,4
Rater_5,Person_150,3,3,3,2,3,3,2,3
Rater_5,Person_151,4,2,3,2,4,3,2,2
Rater_5,Person_152,3,4,3,1,2,3,3,2
Rater_5,Person_153,3,2,3,0,1,0,0,1
Rater_5,Person_154,4,3,2,3,3,3,2,2
Rater_5,Person_155,3,3,2,3,4,3,2,2
Rater_5,Person_156,5,3,5,4,4,3,3,3
Rater_5,Person_157,4,3,3,2,3,1,3,3
Rater_5,Person_158,3,3,3,2,5,2,3,3
Rater_5,Person_159,3,2,3,1,3,3,2,4
Rater_5,Person_160,2,2,2,2,3,1,1,2
Rater_5,Person_161,3,3,2,2,3,1,1,1
Rater_5,Person_162,3,2,3,2,2,2,1,0
Rater_5,Person_163,5,4,4,4,5,5,3,5
Rater_5,Person_164,3,2,2,2,2,2,0,3
Rater_5,Person_165,5,3,5,3,5,3,2,3
Rater_5,Person_166,2,1,3,2,2,0,0,1
Rater_5,Person_167,5,3,3,3,3,3,2,4
Rater_5,Person_168,3,4,4,3,3,3,2,3
Rater_5,Person_169,2,3,4,2,3,2,2,2
Rater_5,Person_170,3,2,3,2,3,4,3,2
Rater_5,Person_171,3,3,2,2,3,0,2,2
Rater_5,Person_172,4,3,3,2,3,3,3,3
Rater_5,Person_173,3,5,2,2,3,3,1,3
Rater_5,Person_174,3,1,2,0,3,0,0,1
Rater_5,Person_175,2,2,2,0,2,0,0,0
Rater_5,Person_176,4,3,3,2,4,3,2,2
Rater_5,Person_177,5,5,5,4,3,4,3,4
Rater_5,Person_178,3,2,3,4,4,1,0,3
Rater_5,Person_179,3,4,3,3,3,2,3,2
Rater_5,Person_180,4,3,4,3,2,4,2,4
Rater_5,Person_181,4,4,3,4,5,3,3,3
Rater_5,Person_182,5,4,3,2,3,3,3,2
Rater_5,Person_183,3,3,2,2,3,2,2,2
Rater_5,Person_184,4,3,5,2,4,4,3,3
Rater_5,Person_185,4,3,3,2,3,3,3,3
Rater_5,Person_186,5,4,5,4,5,4,4,3
Rater_5,Person_187,3,4,4,2,4,3,2,3
Rater_5,Person_188,2,2,0,0,3,2,1,1
Rater_5,Person_189,2,2,3,1,2,0,0,2
Rater_5,Person_190,5,3,4,3,4,5,3,4
Rater_5,Person_191,5,4,5,4,4,4,5,4
Rater_5,Person_192,2,3,3,2,3,2,1,3
Rater_5,Person_193,2,2,3,2,3,2,3,3
Rater_5,Person_194,3,5,4,4,5,4,4,3
Rater_5,Person_195,1,2,0,0,2,2,2,0
Rater_5,Person_196,3,3,2,2,2,2,0,2
Rater_5,Person_197,5,3,4,2,3,4,3,2
Rater_5,Person_198,3,2,4,0,3,2,2,3
Rater_5,Person_199,2,1,3,1,4,3,3,3
Rater_5,Person_200,4,3,4,2,2,2,3,2
Rater_6,Person_1,4,2,3,2,4,2,1,2
Rater_6,Person_2,1,1,3,0,2,1,2,0
Rater_6,Person_3,3,4,4,3,3,2,3,3
Rater_6,Person_4,4,4,4,4,5,3,2,3
Rater_6,Person_5,2,0,0,0,3,0,0,0
Rater_6,Person_6,2,4,2,0,2,2,1,0
Rater_6,Person_7,4,2,3,2,2,1,2,4
Rater_6,Person_8,3,3,3,0,2,2,2,3
Rater_6,Person_9,3,4,2,1,4,2,2,2
Rater_6,Person_10,2,3,2,2,2,2,1,0
Rater_6,Person_11,5,4,3,3,4,3,3,2
Rater_6,Person_12,4,3,5,4,5,2,2,2
Rater_6,Person_13,4,3,2,2,4,1,3,3
Rater_6,Person_14,3,4,4,3,2,4,2,3
Rater_6,Person_15,5,3,3,3,4,2,2,2
Rater_6,Person_16,2,2,2,1,2,2,1,2
Rater_6,Person_17,4,2,3,2,3,2,2,3
Rater_6,Person_18,2,3,2,1,2,0,0,1
Rater_6,Person_19,5,3,3,2,3,4,2,2
Rater_6,Person_20,3,2,3,2,3,3,1,1
Rater_6,Person_21,2,3,4,2,2,2,0,2
Rater_6,Person_22,2,2,3,0,2,3,3,0
Rater_6,Person_23,4,3,4,3,4,2,4,3
Rater_6,Person_24,3,3,3,1,4,2,1,3
Rater_6,Person_25,2,1,4,2,1,2,3,0
Rater_6,Person_26,2,2,2,0,2,2,1,2
Rater_6,Person_27,4,3,3,2,4,3,2,3
Rater_6,Person_28,5,4,4,2,3,3,2,4
Rater_6,Person_29,4,2,3,2,3,2,3,2
Rater_6,Person_30,3,4,2,2,2,2,2,3
Rater_6,Person_31,4,5,5,5,4,5,4,4
