,,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8
Rater_2,Person_124,0.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0
Rater_2,Person_125,2.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0
Rater_2,Person_126,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0
Rater_2,Person_127,0.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0
Rater_2,Person_128,0.0,2.0,3.0,3.0,1.0,3.0,1.0,0.0
Rater_2,Person_129,3.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0
Rater_2,Person_130,2.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0
Rater_2,Person_131,0.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0
Rater_2,Person_132,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0
Rater_2,Person_133,0.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0
Rater_2,Person_134,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0
Rater_2,Person_135,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0
Rater_2,Person_136,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0
Rater_2,Person_137,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0
Rater_2,Person_138,1.0,2.0,3.0,4.0,1.0,3.0,1.0,0.0
Rater_2,Person_139,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0
Rater_2,Person_140,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0
Rater_2,Person_141,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0
Rater_2,Person_142,0.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0
Rater_2,Person_143,2.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0
Rater_2,Person_144,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
Rater_2,Person_145,1.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0
Rater_2,Person_146,1.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0
Rater_2,Person_147,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
Rater_2,Person_148,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0
Rater_2,Person_149,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0
Rater_2,Person_150,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Rater_2,Person_151,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0
Rater_2,Person_152,3.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0
Rater_2,Person_153,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0
Rater_2,Person_154,0.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0
Rater_2,Person_155,3.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0
Rater_2,Person_156,0.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0
Rater_2,Person_157,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0
Rater_2,Person_158,1.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0
Rater_2,Person_159,2.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0
Rater_2,Person_160,1.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0
Rater_2,Person_161,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0
Rater_2,Person_162,3.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0
Rater_2,Person_163,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0
Rater_2,Person_164,2.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0
Rater_2,Person_165,1.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0
Rater_2,Person_166,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0
Rater_2,Person_167,2.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0
Rater_2,Person_168,0.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0
Rater_2,Person_169,0.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0
Rater_2,Person_170,1.0,4.0,3.0,5.0,3.0,3.0,1.0,2.0
Rater_2,Person_171,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0
Rater_2,Person_172,2.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0
Rater_2,Person_173,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0
Rater_2,Person_174,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
Rater_2,Person_175,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0
Rater_2,Person_176,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
Rater_2,Person_177,1.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0
Rater_2,Person_178,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0
Rater_2,Person_179,1.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0
Rater_2,Person_180,0.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0
Rater_2,Person_181,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
Rater_2,Person_182,1.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0
Rater_2,Person_183,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0
Rater_2,Person_184,1.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0
Rater_2,Person_185,0.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0
Rater_2,Person_186,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
Rater_2,Person_187,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
Rater_2,Person_188,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0
Rater_2,Person_189,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0
Rater_2,Person_190,1.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0
Rater_2,Person_191,3.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0
Rater_2,Person_192,0.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0
Rater_2,Person_193,2.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0
Rater_2,Person_194,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0
Rater_2,Person_195,1.0,4.0,3.0,3.0,4.0,3.0,3.0,0.0
Rater_2,Person_196,0.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0
Rater_2,Person_197,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0
Rater_2,Person_198,2.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0
Rater_2,Person_199,1.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0
Rater_2,Person_200,0.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0
Rater_3,Person_1,3.0,3.0,3.0,5.0,3.0,4.0,3.0,1.0
Rater_3,Person_2,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0
Rater_3,Person_3,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0
Rater_3,Person_4,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0
Rater_3,Person_5,1.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0
Rater_3,Person_6,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0
Rater_3,Person_7,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
Rater_3,Person_8,0.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0
Rater_3,Person_9,3.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0
Rater_3,Person_10,2.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0
Rater_3,Person_11,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0
Rater_3,Person_12,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
Rater_3,Person_13,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0
Rater_3,Person_14,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0
Rater_3,Person_15,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0
Rater_3,Person_16,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0
Rater_3,Person_17,3.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0
Rater_3,Person_18,3.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0
Rater_3,Person_19,1.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0
Rater_3,Person_20,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0
Rater_3,Person_21,2.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0
Rater_3,Person_22,1.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0
Rater_3,Person_23,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
Rater_3,Person_24,1.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0
Rater_3,Person_25,4.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0
Rater_3,Person_26,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0
Rater_3,Person_27,2.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0
Rater_3,Person_28,2.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0
Rater_3,Person_29,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
Rater_3,Person_30,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0
Rater_3,Person_31,1.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0
Rater_3,Person_32,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Rater_3,Person_33,2.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0
Rater_3,Person_34,0.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0
Rater_3,Person_35,3.0,4.0,2.0,3.0,3.0,3.0,0.0,1.0
Rater_3,Person_36,3.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0
Rater_3,Person_37,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0
Rater_3,Person_38,3.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0
Rater_3,Person_39,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0
Rater_3,Person_40,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0
Rater_3,Person_41,3.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0
Rater_3,Person_42,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
Rater_3,Person_43,0.0,4.0,2.0,3.0,1.0,4.0,2.0,0.0
Rater_3,Person_44,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0
Rater_3,Person_45,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0
Rater_3,Person_46,2.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0
Rater_3,Person_47,1.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0
Rater_3,Person_48,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0
Rater_3,Person_49,1.0,3.0,1.0,2.0,0.0,3.0,2.0,0.0
Rater_3,Person_50,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0
Rater_3,Person_51,2.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0
Rater_3,Person_52,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0
Rater_3,Person_53,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0
Rater_3,Person_54,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
Rater_3,Person_55,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0
Rater_3,Person_56,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0
Rater_3,Person_57,2.0,4.0,3.0,2.0,2.0,4.0,0.0,1.0
Rater_3,Person_58,1.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0
Rater_3,Person_59,2.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0
Rater_3,Person_60,3.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0
Rater_3,Person_61,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0
Rater_3,Person_62,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0
Rater_3,Person_63,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0
Rater_3,Person_64,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
Rater_3,Person_65,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0
Rater_3,Person_66,0.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0
Rater_3,Person_67,1.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0
Rater_3,Person_68,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0
Rater_3,Person_69,1.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0
Rater_3,Person_70,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0
Rater_3,Person_71,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
Rater_3,Person_72,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0
Rater_3,Person_73,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0
Rater_3,Person_74,3.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0
Rater_3,Person_75,1.0,3.0,3.0,4.0,3.0,4.0,1.0,0.0
Rater_3,Person_76,1.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0
Rater_3,Person_77,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
Rater_3,Person_78,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Rater_3,Person_79,3.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0
Rater_3,Person_80,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0
Rater_3,Person_81,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Rater_3,Person_82,1.0,4.0,2.0,3.0,1.0,3.0,0.0,1.0
Rater_3,Person_83,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0
Rater_3,Person_84,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0
Rater_3,Person_85,2.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0
Rater_3,Person_86,4.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0
Rater_3,Person_87,3.0,4.0,1.0,2.0,3.0,3.0,1.0,0.0
Rater_3,Person_88,1.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0
Rater_3,Person_89,2.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0
Rater_3,Person_90,2.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0
Rater_3,Person_91,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0
Rater_3,Person_92,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0
Rater_3,Person_93,3.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0
Rater_3,Person_94,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
Rater_3,Person_95,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0
Rater_3,Person_96,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0
Rater_3,Person_97,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0
Rater_3,Person_98,3.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0
Rater_3,Person_99,3.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0
Rater_3,Person_100,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0
Rater_3,Person_101,2.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0
Rater_3,Person_102,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0
Rater_3,Person_103,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0
Rater_3,Person_104,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0
Rater_3,Person_105,1.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0
Rater_3,Person_106,1.0,3.0,3.0,4.0,1.0,3.0,0.0,1.0
Rater_3,Person_107,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
Rater_3,Person_108,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0
Rater_3,Person_109,4.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0
Rater_3,Person_110,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0
Rater_3,Person_111,3.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0
Rater_3,Person_112,1.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0
Rater_3,Person_113,3.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0
Rater_3,Person_114,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0
Rater_3,Person_115,1.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0
Rater_3,Person_116,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0
Rater_3,Person_117,1.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0
Rater_3,Person_118,2.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0
Rater_3,Person_119,3.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0
Rater_3,Person_120,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0
Rater_3,Person_121,1.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0
Rater_3,Person_122,1.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0
Rater_3,Person_123,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0
Rater_3,Person_124,2.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0
Rater_3,Person_125,1.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0
Rater_3,Person_126,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
Rater_3,Person_127,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0
Rater_3,Person_128,1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0
Rater_3,Person_129,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0
Rater_3,Person_130,2.0,3.0,3.0,4.0,1.0,3.0,2.0,0.0
Rater_3,Person_131,1.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0
Rater_3,Person_132,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0
Rater_3,Person_133,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0
Rater_3,Person_134,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0
Rater_3,Person_135,3.0,4.0,3.0,4.0,1.0,2.0,1.0,0.0
Rater_3,Person_136,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0
Rater_3,Person_137,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
Rater_3,Person_138,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0
Rater_3,Person_139,2.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0
Rater_3,Person_140,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0
Rater_3,Person_141,1.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
Rater_3,Person_142,2.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0
Rater_3,Person_143,3.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0
Rater_3,Person_144,2.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0
Rater_3,Person_145,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0
Rater_3,Person_146,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0
Rater_3,Person_147,3.0,3.0,4.0,3.0,1.0,5.0,3.0,1.0
Rater_3,Person_148,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0
Rater_3,Person_149,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0
Rater_3,Person_150,3.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0
Rater_3,Person_151,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0
Rater_3,Person_152,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0
Rater_3,Person_153,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0
Rater_3,Person_154,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0
Rater_3,Person_155,2.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0
Rater_3,Person_156,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
Rater_3,Person_157,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
Rater_3,Person_158,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0
Rater_3,Person_159,1.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0
Rater_3,Person_160,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0
Rater_3,Person_161,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0
Rater_3,Person_162,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0
Rater_3,Person_163,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0
Rater_3,Person_164,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0
Rater_3,Person_165,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
Rater_3,Person_166,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0
Rater_3,Person_167,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0
Rater_3,Person_168,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Rater_3,Person_169,1.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0
Rater_3,Person_170,0.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0
Rater_3,Person_171,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
Rater_3,Person_172,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0
Rater_3,Person_173,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0
Rater_3,Person_174,1.0,3.0,1.0,4.0,2.0,3.0,3.0,0.0
Rater_3,Person_175,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0
Rater_3,Person_176,3.0,5.0,3.0,5.0,4.0,5.0,3.0,2.0
Rater_3,Person_177,1.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0
Rater_3,Person_178,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0
Rater_3,Person_179,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0
Rater_3,Person_180,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0
Rater_3,Person_181,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0
Rater_3,Person_182,2.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0
Rater_3,Person_183,2.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0
Rater_3,Person_184,0.0,1.0,4.0,3.0,1.0,4.0,1.0,0.0
Rater_3,Person_185,2.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0
Rater_3,Person_186,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0
Rater_3,Person_187,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0
Rater_3,Person_188,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0
Rater_3,Person_189,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0
Rater_3,Person_190,2.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0
Rater_3,Person_191,3.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0
Rater_3,Person_192,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0
Rater_3,Person_193,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0
Rater_3,Person_194,2.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0
Rater_3,Person_195,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0
Rater_3,Person_196,2.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0
Rater_3,Person_197,4.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0
Rater_3,Person_198,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0
Rater_3,Person_199,3.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0
Rater_3,Person_200,1.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0
Rater_4,Person_1,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
Rater_4,Person_2,2.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0
Rater_4,Person_3,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0
Rater_4,Person_4,2.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0
Rater_4,Person_5,2.0,4.0,3.0,2.0,1.0,3.0,0.0,2.0
Rater_4,Person_6,2.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0
Rater_4,Person_7,3.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0
Rater_4,Person_8,2.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0
Rater_4,Person_9,2.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0
Rater_4,Person_10,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0
Rater_4,Person_11,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0
Rater_4,Person_12,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
Rater_4,Person_13,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0
Rater_4,Person_14,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0
Rater_4,Person_15,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0
Rater_4,Person_16,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0
Rater_4,Person_17,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
Rater_4,Person_18,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0
Rater_4,Person_19,1.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0
Rater_4,Person_20,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0
Rater_4,Person_21,2.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0
Rater_4,Person_22,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0
Rater_4,Person_23,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0
Rater_4,Person_24,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
Rater_4,Person_25,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
Rater_4,Person_26,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0
Rater_4,Person_27,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0
Rater_4,Person_28,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0
Rater_4,Person_29,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0
Rater_4,Person_30,3.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0
Rater_4,Person_31,3.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0
Rater_4,Person_32,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
Rater_4,Person_33,0.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0
Rater_4,Person_34,2.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0
Rater_4,Person_35,1.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0
Rater_4,Person_36,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0
Rater_4,Person_37,3.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0
Rater_4,Person_38,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0
Rater_4,Person_39,4.0,5.0,5.0,4.0,2.0,4.0,3.0,2.0
Rater_4,Person_40,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
Rater_4,Person_41,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0
Rater_4,Person_42,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Rater_4,Person_43,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0
Rater_4,Person_44,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0
Rater_4,Person_45,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0
Rater_4,Person_46,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0
Rater_4,Person_47,1.0,2.0,1.0,2.0,0.0,3.0,2.0,2.0
