,,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8
Rater_3,Person_116,2,2,2,2,2,3,3,2
Rater_3,Person_117,5,2,3,1,4,3,2,3
Rater_3,Person_118,3,3,2,2,4,3,2,3
Rater_3,Person_119,5,5,5,4,5,4,5,4
Rater_3,Person_120,4,2,5,2,3,3,2,1
Rater_3,Person_121,1,2,3,0,2,2,0,1
Rater_3,Person_122,3,4,4,3,3,4,2,2
Rater_3,Person_123,3,5,4,2,3,2,3,2
Rater_3,Person_124,5,5,5,3,5,4,3,4
Rater_3,Person_125,5,5,4,3,5,3,4,3
Rater_3,Person_126,4,4,4,3,5,3,2,2
Rater_3,Person_127,5,4,5,3,5,4,4,5
Rater_3,Person_128,3,1,1,2,2,1,1,1
Rater_3,Person_129,4,2,1,1,2,2,2,3
Rater_3,Person_130,2,3,2,1,3,2,0,2
Rater_3,Person_131,4,3,3,0,3,1,2,2
Rater_3,Person_132,3,2,2,0,2,0,0,1
Rater_3,Person_133,4,3,4,2,4,3,4,3
Rater_3,Person_134,3,3,2,0,4,3,2,2
Rater_3,Person_135,2,0,1,2,2,0,0,2
Rater_3,Person_136,3,2,3,0,3,1,1,0
Rater_3,Person_137,5,4,4,3,4,2,3,4
Rater_3,Person_138,4,3,3,3,4,3,3,4
Rater_3,Person_139,5,4,5,4,5,4,5,4
Rater_3,Person_140,5,5,5,5,5,4,5,5
Rater_3,Person_141,4,2,4,2,4,4,2,5
Rater_3,Person_142,2,3,2,0,2,3,0,0
Rater_3,Person_143,2,1,0,1,0,0,1,0
Rater_3,Person_144,4,4,3,3,4,2,3,2
Rater_3,Person_145,4,2,4,1,2,1,0,1
Rater_3,Person_146,3,3,2,1,2,3,2,1
Rater_3,Person_147,4,3,1,2,3,2,2,2
Rater_3,Person_148,2,1,3,2,4,2,3,3
Rater_3,Person_149,3,3,5,3,4,4,4,4
Rater_3,Person_150,4,3,3,3,2,2,1,4
Rater_3,Person_151,3,2,3,3,4,3,2,3
Rater_3,Person_152,3,2,3,1,2,2,2,2
Rater_3,Person_153,4,1,3,1,0,0,1,1
Rater_3,Person_154,3,2,2,3,4,2,0,1
Rater_3,Person_155,4,3,4,2,2,3,3,2
Rater_3,Person_156,5,4,5,3,5,5,4,5
Rater_3,Person_157,4,3,4,3,4,4,1,1
Rater_3,Person_158,5,4,4,1,5,4,3,3
Rater_3,Person_159,3,3,3,1,2,2,1,2
Rater_3,Person_160,2,2,2,0,2,2,1,2
Rater_3,Person_161,3,3,2,2,3,1,2,1
Rater_3,Person_162,2,2,3,2,2,2,2,2
Rater_3,Person_163,5,5,5,5,5,4,5,4
Rater_3,Person_164,3,3,1,2,3,0,0,1
Rater_3,Person_165,5,5,4,4,5,3,3,4
Rater_3,Person_166,4,2,2,0,3,2,1,2
Rater_3,Person_167,4,3,4,3,2,5,2,3
Rater_3,Person_168,4,2,4,3,4,3,2,3
Rater_3,Person_169,3,3,3,4,3,4,3,2
Rater_3,Person_170,5,4,3,3,1,1,2,1
Rater_3,Person_171,2,3,2,2,2,2,3,2
Rater_3,Person_172,3,4,4,3,4,2,2,3
Rater_3,Person_173,4,4,3,1,2,2,1,2
Rater_3,Person_174,2,2,2,1,1,1,3,2
Rater_3,Person_175,2,2,2,0,2,1,0,1
Rater_3,Person_176,4,4,4,2,2,3,3,2
Rater_3,Person_177,4,5,4,5,5,5,5,3
Rater_3,Person_178,4,4,4,3,4,4,2,3
Rater_3,Person_179,3,4,3,1,4,3,1,2
Rater_3,Person_180,4,5,4,2,3,3,2,2
Rater_3,Person_181,5,5,5,4,4,4,4,3
Rater_3,Person_182,4,3,3,3,3,3,3,3
Rater_3,Person_183,3,2,3,1,2,3,1,2
Rater_3,Person_184,2,5,5,3,5,3,3,4
Rater_3,Person_185,4,3,3,3,4,4,2,2
Rater_3,Person_186,5,4,5,3,5,5,4,4
Rater_3,Person_187,3,4,3,2,3,2,3,3
Rater_3,Person_188,3,2,1,1,2,2,1,0
Rater_3,Person_189,3,1,2,0,2,1,1,1
Rater_3,Person_190,5,4,5,3,5,4,2,4
Rater_3,Person_191,4,5,4,4,4,5,3,5
Rater_3,Person_192,2,4,4,1,4,3,2,3
Rater_3,Person_193,4,3,3,2,5,2,2,3
Rater_3,Person_194,5,4,5,4,4,4,4,4
Rater_3,Person_195,3,1,1,0,3,2,2,2
Rater_3,Person_196,3,2,3,0,3,4,0,1
Rater_3,Person_197,4,4,5,4,4,4,3,4
Rater_3,Person_198,3,2,4,3,3,2,1,2
Rater_3,Person_199,4,4,3,3,3,3,3,2
Rater_3,Person_200,3,3,3,1,2,1,2,2
Rater_4,Person_1,4,4,4,2,5,5,2,4
Rater_4,Person_2,3,2,3,0,3,0,0,2
Rater_4,Person_3,5,4,4,4,2,4,2,4
Rater_4,Person_4,3,5,4,3,5,3,4,3
Rater_4,Person_5,2,1,3,1,2,1,1,0
Rater_4,Person_6,2,2,2,1,2,2,1,1
Rater_4,Person_7,4,2,4,2,4,3,2,3
Rater_4,Person_8,3,3,4,1,3,2,2,1
Rater_4,Person_9,4,3,3,3,4,0,2,2
Rater_4,Person_10,3,2,2,1,3,3,1,1
Rater_4,Person_11,5,5,5,3,4,4,3,3
Rater_4,Person_12,3,5,3,3,4,5,3,3
Rater_4,Person_13,4,3,3,2,5,3,3,2
Rater_4,Person_14,3,5,5,4,5,3,3,5
Rater_4,Person_15,5,4,3,3,4,4,2,3
Rater_4,Person_16,2,1,3,0,3,1,2,2
Rater_4,Person_17,5,5,5,3,4,3,3,1
Rater_4,Person_18,2,3,3,1,2,2,0,2
Rater_4,Person_19,5,4,4,2,5,4,4,4
Rater_4,Person_20,5,3,3,2,4,5,2,4
Rater_4,Person_21,3,5,3,1,3,2,2,3
Rater_4,Person_22,3,2,1,2,3,1,1,2
Rater_4,Person_23,5,5,5,4,5,5,2,5
Rater_4,Person_24,5,3,4,1,2,3,2,3
Rater_4,Person_25,5,3,4,3,3,3,3,2
Rater_4,Person_26,3,4,5,3,4,2,1,2
Rater_4,Person_27,4,3,4,4,5,3,3,4
Rater_4,Person_28,4,4,4,3,4,3,3,4
Rater_4,Person_29,3,4,5,3,3,3,2,3
Rater_4,Person_30,4,4,5,2,4,4,2,3
Rater_4,Person_31,5,5,4,3,5,3,4,4
Rater_4,Person_32,2,3,2,2,3,3,1,1
Rater_4,Person_33,4,1,3,2,4,2,2,2
Rater_4,Person_34,3,3,3,0,2,1,1,0
Rater_4,Person_35,5,4,5,3,4,3,3,5
Rater_4,Person_36,4,2,5,4,5,4,4,4
Rater_4,Person_37,3,3,4,4,2,3,3,3
Rater_4,Person_38,3,2,4,2,3,2,0,2
Rater_4,Person_39,3,2,2,2,3,2,1,1
Rater_4,Person_40,4,3,5,3,5,2,3,4
Rater_4,Person_41,5,4,4,3,5,2,3,3
Rater_4,Person_42,4,3,3,3,4,4,2,3
Rater_4,Person_43,4,3,2,0,2,2,1,1
Rater_4,Person_44,4,4,2,4,4,3,2,3
Rater_4,Person_45,3,4,3,3,3,2,3,3
Rater_4,Person_46,3,5,4,3,3,3,3,1
Rater_4,Person_47,5,4,4,4,5,3,5,3
Rater_4,Person_48,5,4,4,2,3,3,3,3
Rater_4,Person_49,4,4,4,3,5,3,3,5
Rater_4,Person_50,2,4,4,3,4,2,4,1
Rater_4,Person_51,4,2,3,2,4,3,3,3
Rater_4,Person_52,4,3,5,2,5,2,4,4
Rater_4,Person_53,2,1,1,0,2,0,1,1
Rater_4,Person_54,3,5,3,1,4,1,2,3
Rater_4,Person_55,3,3,4,1,4,3,1,3
Rater_4,Person_56,2,2,4,2,4,2,3,0
Rater_4,Person_57,4,3,4,3,3,2,0,4
Rater_4,Person_58,5,5,5,3,4,3,5,4
Rater_4,Person_59,2,3,2,2,3,1,2,0
Rater_4,Person_60,5,5,5,4,4,5,3,3
Rater_4,Person_61,2,2,2,0,2,2,0,1
Rater_4,Person_62,4,4,2,3,4,3,2,2
Rater_4,Person_63,4,4,3,3,3,3,3,1
Rater_4,Person_64,4,4,3,3,4,3,2,4
Rater_4,Person_65,4,4,5,2,4,3,3,3
Rater_4,Person_66,5,3,4,3,4,4,4,4
Rater_4,Person_67,4,3,2,2,3,2,3,1
Rater_4,Person_68,3,4,4,0,4,2,3,3
Rater_4,Person_69,4,5,5,3,3,4,4,2
Rater_4,Person_70,3,2,3,2,3,3,2,2
Rater_4,Person_71,1,2,3,1,2,1,0,1
Rater_4,Person_72,4,2,2,0,2,1,1,1
Rater_4,Person_73,4,1,1,1,2,3,1,2
Rater_4,Person_74,4,5,4,3,4,3,3,3
Rater_4,Person_75,3,3,5,3,4,3,2,4
Rater_4,Person_76,4,3,4,4,5,4,4,3
Rater_4,Person_77,4,4,3,2,3,4,2,2
Rater_4,Person_78,3,3,4,2,4,3,4,3
Rater_4,Person_79,5,3,4,3,4,4,4,2
Rater_4,Person_80,3,4,3,2,5,2,3,3
Rater_4,Person_81,4,4,3,2,3,3,2,3
Rater_4,Person_82,3,3,2,2,3,1,2,1
Rater_4,Person_83,4,4,3,2,5,3,3,2
Rater_4,Person_84,2,3,4,2,2,2,2,3
Rater_4,Person_85,1,1,3,0,3,3,0,1
Rater_4,Person_86,4,3,3,4,4,3,3,1
Rater_4,Person_87,3,4,4,1,1,3,3,1
Rater_4,Person_88,5,4,3,2,3,2,3,2
Rater_4,Person_89,5,4,3,2,3,4,2,3
Rater_4,Person_90,4,3,4,2,4,3,2,3
Rater_4,Person_91,5,5,3,2,3,5,3,3
Rater_4,Person_92,3,4,3,3,3,3,3,4
Rater_4,Person_93,2,2,2,2,3,3,2,2
Rater_4,Person_94,3,3,2,3,3,3,4,2
Rater_4,Person_95,2,1,3,0,0,1,0,1
Rater_4,Person_96,2,1,1,0,2,0,0,2
Rater_4,Person_97,3,1,2,1,1,1,1,1
Rater_4,Person_98,2,2,2,1,2,1,0,3
Rater_4,Person_99,4,4,5,2,3,3,2,3
Rater_4,Person_100,3,3,3,1,2,1,2,2
Rater_4,Person_101,4,2,4,2,2,2,2,2
Rater_4,Person_102,5,4,5,3,5,4,4,4
Rater_4,Person_103,4,3,3,2,2,1,3,3
Rater_4,Person_104,4,2,3,5,5,5,2,3
Rater_4,Person_105,3,2,3,1,4,1,1,1
Rater_4,Person_106,4,2,3,3,4,2,3,3
Rater_4,Person_107,3,3,3,1,3,1,2,2
Rater_4,Person_108,4,2,2,2,4,3,3,1
Rater_4,Person_109,5,3,4,3,4,5,3,4
Rater_4,Person_110,1,1,3,0,3,2,0,0
Rater_4,Person_111,3,3,4,3,5,2,4,3
Rater_4,Person_112,4,4,3,2,3,2,3,3
Rater_4,Person_113,5,2,3,2,4,1,1,1
Rater_4,Person_114,4,0,2,1,2,2,0,1
Rater_4,Person_115,4,3,3,2,3,4,2,4
Rater_4,Person_116,4,4,3,2,3,2,2,2
Rater_4,Person_117,5,4,3,2,5,3,3,4
Rater_4,Person_118,4,3,4,2,4,2,3,2
Rater_4,Person_119,4,5,5,4,3,3,5,4
Rater_4,Person_120,4,4,3,2,3,2,2,2
Rater_4,Person_121,3,4,3,0,2,3,1,0
Rater_4,Person_122,3,3,4,2,3,2,2,3
Rater_4,Person_123,5,3,4,4,4,3,2,2
Rater_4,Person_124,4,4,4,5,4,5,5,5
Rater_4,Person_125,4,4,3,2,3,4,2,3
Rater_4,Person_126,3,4,5,2,5,3,3,4
Rater_4,Person_127,5,3,4,3,5,5,4,4
Rater_4,Person_128,4,1,0,1,2,2,2,2
Rater_4,Person_129,3,3,3,1,3,4,3,3
Rater_4,Person_130,3,2,2,1,3,3,1,2
Rater_4,Person_131,2,3,4,2,4,1,3,4
Rater_4,Person_132,3,1,2,0,2,2,0,2
Rater_4,Person_133,5,4,5,4,3,3,4,3
Rater_4,Person_134,3,4,4,2,3,1,2,3
Rater_4,Person_135,2,1,3,0,3,0,0,1
Rater_4,Person_136,1,0,3,1,2,3,1,2
Rater_4,Person_137,3,4,3,3,5,2,5,4
Rater_4,Person_138,5,4,5,4,5,4,5,3
Rater_4,Person_139,5,5,5,4,5,5,5,3
Rater_4,Person_140,5,5,5,5,5,5,5,5
Rater_4,Person_141,4,3,4,2,3,2,2,3
Rater_4,Person_142,3,2,3,1,4,4,0,1
Rater_4,Person_143,1,1,1,0,1,0,0,0
Rater_4,Person_144,4,2,4,3,4,3,1,2
Rater_4,Person_145,3,3,3,3,3,1,1,2
Rater_4,Person_146,3,2,4,2,3,2,3,3
Rater_4,Person_147,3,4,3,1,4,2,0,2
Rater_4,Person_148,4,3,4,3,3,3,3,4
Rater_4,Person_149,4,5,4,4,4,4,4,4
Rater_4,Person_150,3,4,4,3,4,3,3,3
Rater_4,Person_151,4,3,4,2,3,2,2,2
Rater_4,Person_152,3,2,3,1,2,1,1,1
Rater_4,Person_153,3,3,1,1,3,0,0,0
Rater_4,Person_154,3,2,4,2,3,1,0,2
Rater_4,Person_155,5,3,4,1,4,4,2,3
Rater_4,Person_156,4,5,4,5,5,4,5,4
Rater_4,Person_157,5,5,3,3,3,2,4,2
Rater_4,Person_158,5,4,5,3,4,4,2,4
Rater_4,Person_159,2,2,2,0,1,3,1,1
Rater_4,Person_160,2,2,1,2,2,1,2,1
Rater_4,Person_161,4,2,2,2,2,2,0,0
Rater_4,Person_162,4,2,3,1,2,2,1,2
Rater_4,Person_163,5,4,5,4,5,4,4,5
Rater_4,Person_164,3,3,1,1,3,1,2,2
Rater_4,Person_165,5,5,4,2,3,3,3,4
Rater_4,Person_166,2,1,2,1,2,1,0,1
Rater_4,Person_167,5,5,4,4,3,4,3,4
Rater_4,Person_168,4,4,5,2,4,3,3,3
Rater_4,Person_169,3,2,5,0,3,3,3,3
Rater_4,Person_170,3,4,3,2,3,2,2,3
Rater_4,Person_171,2,3,4,0,3,3,1,2
Rater_4,Person_172,5,3,3,2,5,3,2,4
Rater_4,Person_173,4,5,3,3,3,1,2,2
Rater_4,Person_174,3,4,2,1,1,1,2,1
Rater_4,Person_175,3,1,2,1,2,1,0,2
Rater_4,Person_176,5,4,4,3,4,3,3,4
Rater_4,Person_177,4,4,5,4,5,3,4,4
Rater_4,Person_178,3,3,3,3,4,2,3,2
Rater_4,Person_179,3,4,4,2,4,2,2,2
Rater_4,Person_180,4,4,3,3,3,3,3,3
Rater_4,Person_181,4,5,4,2,4,4,3,2
Rater_4,Person_182,4,4,5,2,4,3,3,2
Rater_4,Person_183,3,2,3,0,2,3,2,4
Rater_4,Person_184,3,5,4,3,5,3,5,4
Rater_4,Person_185,4,4,4,2,4,3,2,2
Rater_4,Person_186,5,4,5,4,5,4,5,5
Rater_4,Person_187,3,4,4,2,3,4,3,1
Rater_4,Person_188,3,3,3,1,0,2,2,1
Rater_4,Person_189,3,2,0,0,3,1,2,2
Rater_4,Person_190,5,5,4,3,5,3,4,5
Rater_4,Person_191,4,5,5,4,5,4,5,4
Rater_4,Person_192,5,4,3,1,4,2,3,2
Rater_4,Person_193,4,4,2,2,3,2,2,2
Rater_4,Person_194,4,4,5,4,5,4,4,4
Rater_4,Person_195,2,0,1,0,2,1,2,1
Rater_4,Person_196,3,4,1,0,3,2,1,2
Rater_4,Person_197,4,1,4,4,5,4,3,5
Rater_4,Person_198,4,3,4,1,4,1,2,3
Rater_4,Person_199,5,3,4,2,4,1,3,3
Rater_4,Person_200,3,4,4,2,4,5,2,4
Rater_5,Person_1,3,3,3,3,3,2,4,2
Rater_5,Person_2,2,1,3,2,2,0,1,3
Rater_5,Person_3,3,4,4,3,5,4,4,2
Rater_5,Person_4,5,4,2,3,4,3,3,3
Rater_5,Person_5,0,0,1,0,0,1,0,1
Rater_5,Person_6,2,1,2,1,1,1,1,1
Rater_5,Person_7,4,3,4,2,2,4,2,2
Rater_5,Person_8,2,2,2,2,3,1,0,2
Rater_5,Person_9,3,3,4,1,2,3,2,3
Rater_5,Person_10,3,2,2,2,2,0,2,1
Rater_5,Person_11,4,5,4,3,5,4,2,4
Rater_5,Person_12,4,4,3,2,3,3,3,3
Rater_5,Person_13,4,3,4,2,3,4,3,2
Rater_5,Person_14,4,3,4,2,4,5,2,5
Rater_5,Person_15,4,3,4,2,4,4,4,4
Rater_5,Person_16,4,2,2,1,2,3,2,0
Rater_5,Person_17,3,3,5,2,3,3,3,4
Rater_5,Person_18,2,1,2,1,2,0,1,0
Rater_5,Person_19,4,4,4,3,3,3,3,3
Rater_5,Person_20,3,3,3,2,3,2,3,2
Rater_5,Person_21,3,3,3,1,2,2,2,2
Rater_5,Person_22,3,2,2,0,3,2,2,2
Rater_5,Person_23,4,4,5,2,4,4,2,4
Rater_5,Person_24,3,4,3,2,4,2,3,2
Rater_5,Person_25,4,3,1,1,2,2,3,2
Rater_5,Person_26,3,4,2,1,2,2,1,2
Rater_5,Person_27,2,4,4,4,3,1,2,2
Rater_5,Person_28,2,3,4,2,5,3,3,3
Rater_5,Person_29,3,1,4,2,4,4,3,3
Rater_5,Person_30,4,4,5,3,3,4,3,3
Rater_5,Person_31,5,5,5,4,5,4,4,5
Rater_5,Person_32,3,3,3,3,3,2,3,3
Rater_5,Person_33,3,3,2,0,1,2,2,2
Rater_5,Person_34,2,2,3,2,3,2,2,0
Rater_5,Person_35,5,3,3,3,4,3,3,3
Rater_5,Person_36,4,4,4,2,5,3,3,3
Rater_5,Person_37,3,2,2,2,3,3,2,2
Rater_5,Person_38,2,2,2,1,3,2,0,2
Rater_5,Person_39,1,3,2,1,2,1,0,0
Rater_5,Person_40,4,5,4,2,4,3,3,3
Rater_5,Person_41,4,3,4,2,3,3,1,4
Rater_5,Person_42,4,3,4,3,4,3,2,3
Rater_5,Person_43,3,2,3,2,2,2,2,1
Rater_5,Person_44,4,3,4,3,2,3,4,2
Rater_5,Person_45,4,2,3,1,2,3,2,3
Rater_5,Person_46,3,3,5,4,5,4,3,2
Rater_5,Person_47,4,3,3,3,4,2,2,3
Rater_5,Person_48,3,3,3,1,4,2,4,5
Rater_5,Person_49,4,5,2,5,3,4,1,3
Rater_5,Person_50,5,5,3,0,2,3,2,3
Rater_5,Person_51,4,3,4,2,3,5,3,3
Rater_5,Person_52,5,4,4,4,3,2,2,3
Rater_5,Person_53,3,3,2,0,0,1,1,0
Rater_5,Person_54,4,1,3,2,3,3,2,1
Rater_5,Person_55,4,2,3,2,4,2,3,2
Rater_5,Person_56,2,2,1,2,2,1,2,2
Rater_5,Person_57,3,2,3,2,1,3,0,1
Rater_5,Person_58,4,4,5,3,4,3,4,4
Rater_5,Person_59,3,2,2,0,2,1,2,1
Rater_5,Person_60,5,4,5,3,5,3,4,4
Rater_5,Person_61,3,1,1,0,2,0,0,0
Rater_5,Person_62,3,2,2,2,2,3,1,2
Rater_5,Person_63,5,2,2,3,1,3,2,2
Rater_5,Person_64,4,4,3,4,4,3,2,4
Rater_5,Person_65,5,3,5,3,3,3,4,2
Rater_5,Person_66,4,4,3,2,4,3,2,0
Rater_5,Person_67,3,2,2,1,2,3,2,2
Rater_5,Person_68,3,2,2,0,3,2,2,2
Rater_5,Person_69,5,4,4,2,4,4,5,4
Rater_5,Person_70,2,2,3,2,3,2,2,3
Rater_5,Person_71,2,2,2,1,2,1,1,1
Rater_5,Person_72,2,1,0,2,1,1,0,1
Rater_5,Person_73,3,4,0,1,2,1,2,2
Rater_5,Person_74,4,3,3,2,4,2,4,2
Rater_5,Person_75,3,4,4,3,4,3,3,2
Rater_5,Person_76,5,5,4,3,2,4,3,4
Rater_5,Person_77,3,2,2,2,3,2,1,2
Rater_5,Person_78,4,3,3,2,2,2,3,2
Rater_5,Person_79,4,4,4,2,4,3,4,3
Rater_5,Person_80,2,2,4,1,2,2,3,2
Rater_5,Person_81,5,4,3,2,4,2,1,4
Rater_5,Person_82,3,2,2,2,2,2,1,1
Rater_5,Person_83,4,3,4,0,2,1,3,2
Rater_5,Person_84,4,3,3,1,4,2,0,2
Rater_5,Person_85,3,0,2,1,2,0,1,1
Rater_5,Person_86,4,5,3,3,4,3,3,3
Rater_5,Person_87,3,3,3,0,1,2,2,3
Rater_5,Person_88,5,3,2,2,4,1,2,3
Rater_5,Person_89,4,4,3,3,3,3,2,2
Rater_5,Person_90,4,4,3,2,4,2,4,3
Rater_5,Person_91,4,4,4,3,5,4,4,2
Rater_5,Person_92,3,3,3,2,4,3,2,2
Rater_5,Person_93,2,2,2,2,4,3,1,0
Rater_5,Person_94,2,3,2,2,2,2,3,3
Rater_5,Person_95,0,1,2,0,2,0,1,1
Rater_5,Person_96,1,1,3,2,2,1,2,1
Rater_5,Person_97,2,0,1,1,2,0,0,0
Rater_5,Person_98,3,2,2,1,4,0,1,1
Rater_5,Person_99,4,3,3,4,3,3,2,3
Rater_5,Person_100,2,2,3,2,3,2,1,0
Rater_5,Person_101,4,0,4,1,2,1,1,1
Rater_5,Person_102,5,5,5,4,5,4,2,3
Rater_5,Person_103,2,2,4,3,3,2,2,2
Rater_5,Person_104,4,4,4,3,4,2,3,3
Rater_5,Person_105,2,3,2,1,2,3,0,0
Rater_5,Person_106,5,3,4,1,3,3,1,2
Rater_5,Person_107,3,2,2,1,3,2,0,1
Rater_5,Person_108,2,3,2,2,2,3,3,3
Rater_5,Person_109,5,3,1,2,5,2,2,3
Rater_5,Person_110,2,1,3,0,1,1,0,0
Rater_5,Person_111,3,2,3,2,3,3,2,4
Rater_5,Person_112,3,3,3,1,3,3,4,4
Rater_5,Person_113,3,2,3,2,3,1,1,2
Rater_5,Person_114,3,2,3,0,3,1,0,0
Rater_5,Person_115,3,4,4,1,4,2,0,2
Rater_5,Person_116,3,2,4,2,5,1,1,2
Rater_5,Person_117,4,3,2,3,4,2,1,1
Rater_5,Person_118,4,4,3,3,2,4,2,1
Rater_5,Person_119,3,4,3,5,5,5,2,3
Rater_5,Person_120,5,4,3,2,2,3,1,2
Rater_5,Person_121,3,3,0,0,2,2,0,0
Rater_5,Person_122,3,3,2,3,3,3,2,0
Rater_5,Person_123,2,3,3,1,2,2,3,3
Rater_5,Person_124,4,4,4,3,5,4,3,4
Rater_5,Person_125,4,3,3,3,4,4,4,3
Rater_5,Person_126,5,2,3,4,3,3,2,2
Rater_5,Person_127,5,5,5,4,3,4,4,5
Rater_5,Person_128,1,2,2,0,2,2,1,1
Rater_5,Person_129,2,2,3,1,4,2,1,1
Rater_5,Person_130,2,3,2,1,0,1,0,2
Rater_5,Person_131,3,2,3,1,3,0,2,0
Rater_5,Person_132,2,2,2,1,0,0,0,0
Rater_5,Person_133,4,4,3,4,3,3,2,3
Rater_5,Person_134,3,4,3,2,4,3,2,2
Rater_5,Person_135,1,2,1,1,2,0,0,1
Rater_5,Person_136,2,3,2,1,2,1,0,1
Rater_5,Person_137,4,4,5,2,3,2,2,3
Rater_5,Person_138,3,5,4,2,4,4,3,3
Rater_5,Person_139,5,5,5,4,5,4,4,4
Rater_5,Person_140,5,5,5,5,5,4,4,4
Rater_5,Person_141,4,3,3,3,3,2,3,2
Rater_5,Person_142,2,2,1,2,4,2,1,1
Rater_5,Person_143,0,1,1,0,3,0,0,0
Rater_5,Person_144,3,5,4,3,2,2,2,3
Rater_5,Person_145,2,3,2,0,3,2,2,2
Rater_5,Person_146,2,2,2,2,3,2,2,3
Rater_5,Person_147,3,2,2,2,2,2,2,2
Rater_5,Person_148,3,3,3,3,3,2,2,1
Rater_5,Person_149,5,5,4,3,5,3,4,3
Rater_5,Person_150,3,2,3,2,3,3,3,0
Rater_5,Person_151,4,2,4,1,4,1,2,3
Rater_5,Person_152,2,2,2,1,2,1,1,0
Rater_5,Person_153,2,2,1,1,2,0,0,1
Rater_5,Person_154,3,2,2,1,3,2,1,2
Rater_5,Person_155,4,2,3,2,5,3,2,2
Rater_5,Person_156,5,5,5,4,4,5,5,5
Rater_5,Person_157,5,3,4,2,3,1,1,3
Rater_5,Person_158,5,4,4,4,4,4,4,3
Rater_5,Person_159,3,2,2,3,4,2,1,2
Rater_5,Person_160,3,0,2,1,2,0,0,0
Rater_5,Person_161,3,2,1,1,2,0,2,1
Rater_5,Person_162,2,1,1,0,4,0,1,1
Rater_5,Person_163,5,4,5,3,5,5,4,5
Rater_5,Person_164,2,3,2,2,3,1,2,2
Rater_5,Person_165,5,4,4,4,4,3,3,3
Rater_5,Person_166,3,1,2,2,1,1,1,0
Rater_5,Person_167,5,3,4,3,5,4,2,4
Rater_5,Person_168,4,3,3,3,3,3,2,4
Rater_5,Person_169,5,3,4,2,5,2,1,1
Rater_5,Person_170,2,2,3,2,2,1,0,2
Rater_5,Person_171,3,1,1,1,2,2,0,3
Rater_5,Person_172,3,5,4,3,4,3,1,3
Rater_5,Person_173,2,3,4,1,2,2,1,1
Rater_5,Person_174,2,0,1,0,2,3,1,0
Rater_5,Person_175,2,2,2,1,2,0,1,1
Rater_5,Person_176,4,3,3,1,3,2,2,2
Rater_5,Person_177,5,5,4,4,5,5,3,5
Rater_5,Person_178,4,2,3,1,4,2,0,2
Rater_5,Person_179,3,3,3,1,3,1,2,2
Rater_5,Person_180,4,3,3,2,4,3,2,1
Rater_5,Person_181,5,5,5,4,3,4,3,4
Rater_5,Person_182,4,2,3,4,4,1,0,3
Rater_5,Person_183,3,4,3,3,2,1,2,2
Rater_5,Person_184,5,4,5,4,3,5,2,5
Rater_5,Person_185,4,4,2,3,4,2,2,2
Rater_5,Person_186,5,5,4,3,4,4,4,3
Rater_5,Person_187,3,4,2,2,4,3,2,3
Rater_5,Person_188,2,1,3,0,2,1,0,0
Rater_5,Person_189,2,1,0,0,1,1,0,0
Rater_5,Person_190,5,4,5,4,5,5,4,4
Rater_5,Person_191,5,5,5,3,5,4,4,4
Rater_5,Person_192,2,3,2,1,4,3,2,2
Rater_5,Person_193,3,3,3,2,2,2,0,3
Rater_5,Person_194,5,3,4,3,4,5,3,4
Rater_5,Person_195,2,2,2,1,2,1,2,1
Rater_5,Person_196,1,2,2,1,2,1,0,2
Rater_5,Person_197,3,3,4,3,4,3,3,5
Rater_5,Person_198,1,3,3,2,3,2,2,2
Rater_5,Person_199,2,3,2,2,3,3,3,1
Rater_5,Person_200,3,3,2,2,2,3,1,3
Rater_6,Person_1,4,3,4,1,3,3,3,1
Rater_6,Person_2,2,0,3,0,2,0,1,2
Rater_6,Person_3,3,2,4,1,4,4,4,3
Rater_6,Person_4,5,4,5,2,3,3,3,2
Rater_6,Person_5,2,0,0,0,2,0,0,0
Rater_6,Person_6,0,0,2,0,2,1,1,0
Rater_6,Person_7,3,3,3,2,3,1,2,2
Rater_6,Person_8,3,3,3,2,3,2,0,2
Rater_6,Person_9,4,2,2,2,5,2,2,2
Rater_6,Person_10,3,4,2,0,2,2,1,0
Rater_6,Person_11,5,3,4,3,2,2,3,4
Rater_6,Person_12,4,4,4,2,3,3,3,4
Rater_6,Person_13,3,4,2,1,4,2,2,1
Rater_6,Person_14,4,5,4,4,4,4,3,2
Rater_6,Person_15,5,3,3,3,3,2,3,2
Rater_6,Person_16,2,2,3,2,3,0,0,0
Rater_6,Person_17,4,3,3,2,4,2,3,3
Rater_6,Person_18,1,2,2,0,0,2,0,1
Rater_6,Person_19,5,4,4,3,4,3,3,3
Rater_6,Person_20,2,3,3,2,3,3,2,3
Rater_6,Person_21,3,1,3,2,3,2,2,2
Rater_6,Person_22,2,3,2,1,2,0,0,1
Rater_6,Person_23,5,4,3,2,3,4,3,2
Rater_6,Person_24,3,2,3,1,3,3,1,0
Rater_6,Person_25,2,3,4,2,2,1,0,2
Rater_6,Person_26,3,2,3,0,2,4,3,0
Rater_6,Person_27,3,3,3,3,3,2,3,2
Rater_6,Person_28,4,4,4,1,5,3,2,3
Rater_6,Person_29,3,2,4,3,2,3,3,1
Rater_6,Person_30,3,3,3,1,3,2,2,2
Rater_6,Person_31,5,5,5,4,5,4,3,4
