,,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8
Rater_3,Person_116,4,5,5,3,3,3,3,4
Rater_3,Person_117,3,4,3,3,2,2,1,3
Rater_3,Person_118,1,4,3,2,2,0,1,1
Rater_3,Person_119,3,3,4,2,3,2,2,2
Rater_3,Person_120,2,4,3,2,4,2,2,2
Rater_3,Person_121,4,4,3,2,2,0,3,3
Rater_3,Person_122,2,3,2,0,1,3,0,1
Rater_3,Person_123,3,4,3,2,4,2,2,3
Rater_3,Person_124,3,3,4,3,4,3,2,2
Rater_3,Person_125,5,5,5,4,4,4,4,4
Rater_3,Person_126,4,5,4,3,5,4,3,4
Rater_3,Person_127,3,2,1,2,2,3,2,0
Rater_3,Person_128,3,3,3,0,3,1,1,3
Rater_3,Person_129,1,4,1,1,1,0,0,3
Rater_3,Person_130,2,1,3,2,2,2,0,1
Rater_3,Person_131,5,4,3,3,2,3,2,2
Rater_3,Person_132,5,4,5,3,5,3,2,3
Rater_3,Person_133,0,3,1,1,1,1,0,2
Rater_3,Person_134,2,3,3,2,1,2,1,2
Rater_3,Person_135,1,1,0,0,0,0,0,0
Rater_3,Person_136,3,4,1,1,3,2,1,3
Rater_3,Person_137,2,3,1,1,2,2,0,1
Rater_3,Person_138,2,4,2,1,3,2,1,3
Rater_3,Person_139,2,3,2,1,3,1,0,2
Rater_3,Person_140,3,4,5,2,4,3,0,1
Rater_3,Person_141,2,2,1,0,0,1,1,1
Rater_3,Person_142,0,1,2,0,2,0,0,1
Rater_3,Person_143,5,5,5,3,5,3,4,5
Rater_3,Person_144,2,4,2,0,3,2,1,2
Rater_3,Person_145,1,1,3,0,1,0,0,2
Rater_3,Person_146,5,4,4,4,5,3,3,4
Rater_3,Person_147,5,5,5,5,5,3,4,5
Rater_3,Person_148,2,3,2,2,2,2,0,0
Rater_3,Person_149,3,3,1,2,3,2,1,2
Rater_3,Person_150,4,4,3,3,3,4,2,2
Rater_3,Person_151,5,5,4,4,3,4,4,3
Rater_3,Person_152,1,2,3,2,2,2,1,1
Rater_3,Person_153,3,4,4,2,3,1,2,3
Rater_3,Person_154,4,4,3,2,4,3,0,4
Rater_3,Person_155,2,4,3,1,3,3,2,3
Rater_3,Person_156,3,4,2,1,3,4,1,4
Rater_3,Person_157,4,3,4,3,3,3,0,1
Rater_3,Person_158,1,1,0,1,1,1,0,1
Rater_3,Person_159,4,4,1,2,3,3,1,2
Rater_3,Person_160,2,3,3,3,3,1,0,3
Rater_3,Person_161,3,4,3,2,3,3,0,3
Rater_3,Person_162,4,3,2,1,2,1,1,2
Rater_3,Person_163,3,4,3,3,4,2,1,3
Rater_3,Person_164,4,4,3,3,3,4,4,4
Rater_3,Person_165,4,3,3,3,3,3,2,4
Rater_3,Person_166,3,5,3,3,3,2,3,4
Rater_3,Person_167,2,4,3,4,3,2,0,3
Rater_3,Person_168,3,3,4,3,3,2,1,3
Rater_3,Person_169,3,3,2,1,2,2,0,2
Rater_3,Person_170,4,5,3,2,4,2,1,4
Rater_3,Person_171,3,4,0,3,3,2,2,2
Rater_3,Person_172,5,5,5,3,4,4,4,5
Rater_3,Person_173,4,4,4,3,5,3,4,5
Rater_3,Person_174,3,4,2,3,3,2,1,2
Rater_3,Person_175,3,3,3,2,1,1,1,3
Rater_3,Person_176,2,2,2,0,2,0,1,1
Rater_3,Person_177,5,5,3,3,5,3,4,4
Rater_3,Person_178,2,4,2,2,3,2,1,3
Rater_3,Person_179,3,4,2,3,4,2,3,3
Rater_3,Person_180,1,3,2,0,2,1,1,1
Rater_3,Person_181,4,5,3,3,5,3,1,3
Rater_3,Person_182,4,4,4,2,2,2,3,3
Rater_3,Person_183,3,3,2,0,3,0,1,3
Rater_3,Person_184,2,3,3,1,3,3,1,3
Rater_3,Person_185,3,4,3,2,4,4,2,2
Rater_3,Person_186,3,3,3,3,3,3,1,3
Rater_3,Person_187,3,3,3,2,3,1,0,1
Rater_3,Person_188,3,3,3,2,3,2,3,4
Rater_3,Person_189,2,5,3,2,3,1,2,1
Rater_3,Person_190,3,4,4,3,3,3,0,3
Rater_3,Person_191,4,5,3,4,4,3,4,3
Rater_3,Person_192,1,1,0,0,1,0,0,0
Rater_3,Person_193,4,2,3,2,3,2,1,3
Rater_3,Person_194,3,4,3,0,4,3,2,3
Rater_3,Person_195,3,4,3,3,4,1,2,2
Rater_3,Person_196,3,2,3,2,2,2,1,0
Rater_3,Person_197,1,1,0,0,0,0,0,2
Rater_3,Person_198,3,3,3,3,4,3,1,4
Rater_3,Person_199,4,4,3,5,3,4,3,5
Rater_3,Person_200,1,2,1,0,1,0,1,1
Rater_4,Person_1,3,2,1,3,4,2,1,1
Rater_4,Person_2,3,5,5,4,3,2,2,3
Rater_4,Person_3,0,3,1,0,3,0,1,1
Rater_4,Person_4,4,3,3,4,5,2,1,2
Rater_4,Person_5,2,0,0,3,3,0,0,1
Rater_4,Person_6,2,4,3,2,3,0,3,3
Rater_4,Person_7,5,5,5,4,4,2,3,5
Rater_4,Person_8,0,3,0,2,1,0,0,0
Rater_4,Person_9,3,5,3,2,3,2,3,2
Rater_4,Person_10,3,4,4,4,4,3,4,4
Rater_4,Person_11,1,4,3,2,3,0,0,2
Rater_4,Person_12,1,2,3,1,3,1,0,2
Rater_4,Person_13,4,3,3,4,5,3,2,2
Rater_4,Person_14,1,3,3,2,3,2,2,2
Rater_4,Person_15,3,4,4,3,4,2,1,3
Rater_4,Person_16,3,4,2,3,5,2,1,2
Rater_4,Person_17,3,5,5,5,5,3,3,5
Rater_4,Person_18,1,3,4,3,2,0,1,0
Rater_4,Person_19,0,1,1,2,2,0,0,2
Rater_4,Person_20,3,2,4,1,4,3,3,2
Rater_4,Person_21,3,4,3,3,4,1,1,2
Rater_4,Person_22,4,3,5,5,5,3,3,3
Rater_4,Person_23,4,5,4,1,5,3,3,3
Rater_4,Person_24,4,4,3,3,4,3,1,3
Rater_4,Person_25,5,5,4,3,5,4,4,4
Rater_4,Person_26,0,2,2,0,2,1,1,1
Rater_4,Person_27,1,2,2,1,3,1,2,0
Rater_4,Person_28,1,3,3,1,2,0,1,0
Rater_4,Person_29,2,3,2,1,2,1,1,2
Rater_4,Person_30,0,1,3,2,1,0,0,1
Rater_4,Person_31,3,3,4,4,2,4,2,3
Rater_4,Person_32,2,4,2,3,3,2,1,1
Rater_4,Person_33,2,2,0,2,3,0,0,0
Rater_4,Person_34,2,0,2,2,3,1,1,0
Rater_4,Person_35,4,3,4,3,5,2,1,3
Rater_4,Person_36,4,5,3,4,4,3,3,3
Rater_4,Person_37,5,5,4,5,5,4,4,4
Rater_4,Person_38,5,5,5,4,5,4,5,5
Rater_4,Person_39,3,3,4,3,5,1,3,1
Rater_4,Person_40,3,3,1,1,2,0,1,0
Rater_4,Person_41,0,0,0,2,1,0,0,0
Rater_4,Person_42,3,4,3,4,5,2,3,4
Rater_4,Person_43,1,4,1,1,3,0,2,1
Rater_4,Person_44,3,2,3,2,4,2,1,2
Rater_4,Person_45,0,4,5,2,3,0,0,0
Rater_4,Person_46,3,3,2,3,3,2,2,1
Rater_4,Person_47,4,3,5,5,5,4,3,4
Rater_4,Person_48,3,3,3,4,4,1,2,3
Rater_4,Person_49,3,3,3,3,2,2,2,3
Rater_4,Person_50,1,2,3,2,2,1,0,1
Rater_4,Person_51,1,0,0,1,1,0,0,0
Rater_4,Person_52,2,3,2,3,5,0,1,1
Rater_4,Person_53,3,3,3,1,3,1,2,3
Rater_4,Person_54,5,5,5,4,4,4,4,4
Rater_4,Person_55,4,2,3,4,4,0,2,2
Rater_4,Person_56,5,5,3,5,5,3,2,4
Rater_4,Person_57,3,1,2,1,3,0,1,2
Rater_4,Person_58,1,1,0,1,3,0,0,1
Rater_4,Person_59,1,2,4,1,2,0,0,1
Rater_4,Person_60,2,3,3,1,2,0,0,3
Rater_4,Person_61,5,5,5,5,5,4,4,4
Rater_4,Person_62,3,3,1,1,4,1,1,1
Rater_4,Person_63,3,5,4,3,4,4,3,3
Rater_4,Person_64,3,3,3,3,2,1,0,3
Rater_4,Person_65,4,4,3,3,5,3,3,3
Rater_4,Person_66,4,4,4,2,4,2,2,3
Rater_4,Person_67,3,2,2,3,3,2,3,2
Rater_4,Person_68,4,4,3,3,3,1,0,2
Rater_4,Person_69,1,3,2,2,2,2,0,1
Rater_4,Person_70,3,3,4,4,4,2,4,4
Rater_4,Person_71,3,2,2,2,4,1,0,1
Rater_4,Person_72,2,3,0,0,3,0,1,2
Rater_4,Person_73,0,2,2,0,1,1,0,0
Rater_4,Person_74,3,2,3,4,4,1,0,3
Rater_4,Person_75,5,4,5,5,4,3,3,4
Rater_4,Person_76,3,3,4,3,3,1,0,3
Rater_4,Person_77,1,3,3,1,4,1,1,1
Rater_4,Person_78,2,3,5,4,3,0,0,4
Rater_4,Person_79,4,4,4,5,5,4,3,4
Rater_4,Person_80,4,5,2,3,3,2,2,3
Rater_4,Person_81,2,3,2,2,2,2,1,3
Rater_4,Person_82,5,4,4,3,5,1,1,3
Rater_4,Person_83,2,4,3,2,3,1,2,2
Rater_4,Person_84,4,5,5,4,5,3,2,4
Rater_4,Person_85,3,4,3,2,4,2,1,2
Rater_4,Person_86,0,3,1,1,3,0,0,0
Rater_4,Person_87,0,2,2,1,2,0,0,0
Rater_4,Person_88,5,5,5,4,5,3,3,4
Rater_4,Person_89,5,5,4,4,5,3,3,4
Rater_4,Person_90,3,3,3,3,3,1,0,1
Rater_4,Person_91,3,4,2,0,2,3,2,3
Rater_4,Person_92,3,5,5,4,5,3,5,3
Rater_4,Person_93,1,2,2,0,2,1,1,0
Rater_4,Person_94,2,3,3,3,3,0,1,0
Rater_4,Person_95,4,4,4,3,3,3,4,3
Rater_4,Person_96,3,2,4,1,3,1,0,3
Rater_4,Person_97,2,4,2,3,5,1,3,3
Rater_4,Person_98,2,3,2,2,3,2,2,0
Rater_4,Person_99,4,4,4,4,4,1,1,2
Rater_4,Person_100,5,5,5,4,5,3,4,3
Rater_4,Person_101,2,3,4,1,4,2,2,3
Rater_4,Person_102,3,5,4,3,3,2,2,4
Rater_4,Person_103,0,2,1,2,1,0,0,0
Rater_4,Person_104,3,3,4,3,3,1,3,2
Rater_4,Person_105,2,4,3,2,3,0,1,0
Rater_4,Person_106,2,2,1,1,4,0,0,0
Rater_4,Person_107,2,2,2,3,2,0,0,0
Rater_4,Person_108,3,3,3,4,3,0,1,3
Rater_4,Person_109,3,3,3,3,5,3,2,3
Rater_4,Person_110,0,2,3,1,3,1,0,0
Rater_4,Person_111,2,3,2,2,3,4,1,3
Rater_4,Person_112,3,4,2,2,2,0,0,3
Rater_4,Person_113,1,2,2,3,4,0,2,2
Rater_4,Person_114,4,5,5,2,4,2,3,4
Rater_4,Person_115,3,4,5,3,2,2,3,3
Rater_4,Person_116,5,5,4,4,5,2,4,5
Rater_4,Person_117,4,4,3,2,3,1,1,3
Rater_4,Person_118,2,3,1,2,3,1,2,0
Rater_4,Person_119,4,5,3,2,3,1,2,3
Rater_4,Person_120,2,4,5,3,5,3,1,3
Rater_4,Person_121,3,4,3,4,5,2,2,1
Rater_4,Person_122,2,3,2,1,3,0,1,0
Rater_4,Person_123,2,3,2,1,5,2,1,3
Rater_4,Person_124,3,4,2,3,3,2,3,2
Rater_4,Person_125,5,5,5,5,5,5,5,5
Rater_4,Person_126,5,5,5,5,5,3,4,5
Rater_4,Person_127,2,1,3,3,3,1,1,2
Rater_4,Person_128,2,3,3,2,4,0,0,1
Rater_4,Person_129,0,2,2,1,3,0,1,3
Rater_4,Person_130,1,2,2,3,3,0,0,1
Rater_4,Person_131,3,4,3,1,4,2,2,3
Rater_4,Person_132,2,4,5,4,5,4,3,3
Rater_4,Person_133,1,3,2,1,3,0,0,0
Rater_4,Person_134,3,3,2,3,3,0,2,2
Rater_4,Person_135,0,0,0,0,2,0,0,0
Rater_4,Person_136,3,5,2,4,3,2,1,3
Rater_4,Person_137,2,2,1,2,3,0,1,1
Rater_4,Person_138,3,3,3,2,3,1,1,0
Rater_4,Person_139,2,2,3,2,4,0,0,0
Rater_4,Person_140,3,3,4,4,3,2,3,1
Rater_4,Person_141,0,1,1,0,2,0,0,0
Rater_4,Person_142,0,1,2,1,3,0,1,2
Rater_4,Person_143,4,5,4,5,5,5,5,5
Rater_4,Person_144,2,2,3,3,2,1,0,0
Rater_4,Person_145,3,1,2,2,3,0,0,1
Rater_4,Person_146,3,5,4,4,4,3,2,5
Rater_4,Person_147,5,5,5,5,4,5,5,5
Rater_4,Person_148,2,1,3,1,1,0,0,2
Rater_4,Person_149,1,2,3,2,3,1,0,2
Rater_4,Person_150,3,4,4,2,5,2,3,2
Rater_4,Person_151,4,5,5,5,4,3,4,4
Rater_4,Person_152,2,2,2,3,2,0,0,0
Rater_4,Person_153,3,3,3,1,3,1,1,1
Rater_4,Person_154,3,3,4,4,4,3,1,3
Rater_4,Person_155,3,4,3,3,5,1,3,3
Rater_4,Person_156,3,3,2,1,4,0,0,2
Rater_4,Person_157,3,3,2,3,3,1,0,2
Rater_4,Person_158,0,3,0,1,3,0,1,1
Rater_4,Person_159,2,3,4,2,3,0,2,2
Rater_4,Person_160,2,4,3,5,3,2,0,0
Rater_4,Person_161,4,3,4,5,3,2,0,3
Rater_4,Person_162,3,3,3,1,3,1,1,1
Rater_4,Person_163,3,5,5,4,4,2,3,3
Rater_4,Person_164,4,5,3,4,5,3,3,3
Rater_4,Person_165,3,3,2,2,3,3,3,2
Rater_4,Person_166,3,3,3,3,4,2,3,2
Rater_4,Person_167,2,3,3,3,3,2,1,2
Rater_4,Person_168,3,3,2,3,3,0,0,3
Rater_4,Person_169,2,0,2,3,4,0,1,2
Rater_4,Person_170,3,3,3,2,3,0,1,3
Rater_4,Person_171,2,5,1,3,3,0,2,1
Rater_4,Person_172,5,5,5,5,5,3,4,4
Rater_4,Person_173,3,4,5,3,5,3,3,3
Rater_4,Person_174,4,4,3,4,4,2,2,3
Rater_4,Person_175,2,1,2,3,3,1,0,2
Rater_4,Person_176,3,2,3,2,0,0,2,1
Rater_4,Person_177,5,5,4,4,4,2,3,3
Rater_4,Person_178,3,4,3,4,4,1,3,2
Rater_4,Person_179,4,3,5,4,4,1,3,2
Rater_4,Person_180,1,1,1,2,0,0,0,0
Rater_4,Person_181,4,4,3,3,4,3,3,3
Rater_4,Person_182,3,4,3,2,3,1,2,2
Rater_4,Person_183,2,2,2,4,1,0,0,1
Rater_4,Person_184,2,3,2,0,3,2,1,3
Rater_4,Person_185,3,5,4,3,5,1,3,2
Rater_4,Person_186,3,4,5,2,4,2,3,0
Rater_4,Person_187,3,3,2,3,4,0,2,4
Rater_4,Person_188,3,5,2,2,3,2,1,2
Rater_4,Person_189,4,2,3,2,4,2,1,1
Rater_4,Person_190,3,5,3,3,4,2,3,4
Rater_4,Person_191,5,4,5,4,3,3,3,4
Rater_4,Person_192,0,0,0,0,0,0,0,0
Rater_4,Person_193,2,3,2,2,3,2,0,2
Rater_4,Person_194,3,3,3,3,5,2,0,4
Rater_4,Person_195,3,3,2,3,3,3,2,1
Rater_4,Person_196,1,3,3,3,4,0,0,2
Rater_4,Person_197,1,1,2,0,1,0,0,0
Rater_4,Person_198,4,4,3,4,4,2,3,3
Rater_4,Person_199,4,5,5,4,4,3,3,4
Rater_4,Person_200,1,2,1,1,3,0,0,2
Rater_5,Person_1,3,2,3,2,3,1,1,3
Rater_5,Person_2,2,5,4,3,5,3,3,5
Rater_5,Person_3,4,3,3,1,3,1,1,4
Rater_5,Person_4,4,2,2,2,5,1,1,3
Rater_5,Person_5,3,3,2,0,2,1,1,1
Rater_5,Person_6,3,2,3,3,3,2,0,2
Rater_5,Person_7,4,4,4,4,4,3,3,3
Rater_5,Person_8,3,1,1,1,1,0,0,1
Rater_5,Person_9,4,3,3,3,4,2,3,3
Rater_5,Person_10,4,4,3,3,4,1,2,3
Rater_5,Person_11,1,3,2,3,3,2,3,2
Rater_5,Person_12,2,1,2,2,1,0,0,1
Rater_5,Person_13,5,3,3,4,3,2,2,3
Rater_5,Person_14,2,3,1,2,4,3,2,1
Rater_5,Person_15,3,3,2,2,4,2,4,4
Rater_5,Person_16,3,4,2,0,4,2,3,4
Rater_5,Person_17,5,5,5,5,5,4,3,5
Rater_5,Person_18,3,3,3,2,5,2,2,2
Rater_5,Person_19,2,2,2,2,3,2,2,1
Rater_5,Person_20,4,5,3,3,3,1,1,3
Rater_5,Person_21,4,3,3,3,4,3,3,4
Rater_5,Person_22,5,3,5,4,4,4,4,4
Rater_5,Person_23,5,4,3,3,4,1,3,3
Rater_5,Person_24,3,3,3,2,3,3,2,4
Rater_5,Person_25,5,4,4,4,5,4,5,5
Rater_5,Person_26,1,2,0,2,2,1,0,1
Rater_5,Person_27,2,1,2,3,3,1,2,2
Rater_5,Person_28,2,2,2,1,2,0,0,2
Rater_5,Person_29,1,4,2,2,3,2,2,3
Rater_5,Person_30,1,2,2,1,2,2,1,1
Rater_5,Person_31,5,4,4,3,5,3,2,3
Rater_5,Person_32,5,2,3,2,3,0,1,3
Rater_5,Person_33,1,2,1,1,3,3,2,2
Rater_5,Person_34,3,1,2,1,2,0,1,1
Rater_5,Person_35,3,3,2,3,4,1,3,3
Rater_5,Person_36,5,5,4,5,3,5,3,4
Rater_5,Person_37,4,5,5,5,5,2,3,5
Rater_5,Person_38,5,5,5,5,5,5,4,5
Rater_5,Person_39,4,4,4,4,4,3,2,2
Rater_5,Person_40,1,2,3,3,3,0,0,2
Rater_5,Person_41,1,1,1,0,2,0,0,2
Rater_5,Person_42,4,3,4,3,4,3,4,4
Rater_5,Person_43,4,3,2,1,2,1,1,2
Rater_5,Person_44,3,3,3,1,3,2,0,3
Rater_5,Person_45,1,2,2,1,4,1,1,2
Rater_5,Person_46,4,4,3,2,3,1,2,2
Rater_5,Person_47,5,4,5,4,5,3,4,4
Rater_5,Person_48,5,4,5,2,4,3,3,2
Rater_5,Person_49,3,3,3,2,2,2,2,3
Rater_5,Person_50,2,2,4,0,2,1,0,2
Rater_5,Person_51,2,0,2,1,2,1,1,2
Rater_5,Person_52,2,3,3,2,4,2,1,2
Rater_5,Person_53,4,2,3,3,3,2,2,3
Rater_5,Person_54,4,2,5,4,5,3,3,5
Rater_5,Person_55,4,3,3,3,3,1,3,3
Rater_5,Person_56,5,4,5,4,5,3,3,4
Rater_5,Person_57,5,4,1,1,3,2,2,2
Rater_5,Person_58,2,3,2,2,3,2,1,2
Rater_5,Person_59,3,2,2,1,1,2,0,1
Rater_5,Person_60,2,3,3,4,1,1,2,2
Rater_5,Person_61,5,5,5,5,5,4,4,4
Rater_5,Person_62,4,2,2,2,3,2,2,2
Rater_5,Person_63,5,4,5,5,5,4,1,4
Rater_5,Person_64,3,3,2,1,2,1,1,2
Rater_5,Person_65,3,4,5,3,4,3,2,3
Rater_5,Person_66,4,3,3,3,4,2,2,3
Rater_5,Person_67,4,3,2,2,5,1,1,3
Rater_5,Person_68,5,3,4,3,3,1,3,2
Rater_5,Person_69,2,4,3,1,2,2,1,2
Rater_5,Person_70,3,3,5,4,5,1,2,3
Rater_5,Person_71,4,3,3,2,4,1,3,2
Rater_5,Person_72,0,2,3,0,2,1,1,1
Rater_5,Person_73,2,2,2,2,2,2,1,2
Rater_5,Person_74,4,4,3,3,5,1,1,3
Rater_5,Person_75,5,5,5,4,4,3,4,3
Rater_5,Person_76,4,4,3,3,3,3,2,3
Rater_5,Person_77,2,3,3,3,2,2,3,2
Rater_5,Person_78,5,4,3,3,4,3,3,5
Rater_5,Person_79,5,3,4,4,5,3,5,5
Rater_5,Person_80,3,3,3,2,3,3,4,4
Rater_5,Person_81,2,2,2,3,2,2,1,2
Rater_5,Person_82,5,5,3,4,5,3,4,3
Rater_5,Person_83,5,5,3,3,5,4,3,4
Rater_5,Person_84,5,5,4,3,4,4,4,2
Rater_5,Person_85,3,3,4,3,4,2,4,2
Rater_5,Person_86,2,2,2,1,2,2,1,1
Rater_5,Person_87,1,2,1,1,3,2,2,2
Rater_5,Person_88,5,4,5,2,5,4,3,4
Rater_5,Person_89,5,4,5,5,5,5,4,5
Rater_5,Person_90,2,2,2,2,4,3,2,2
Rater_5,Person_91,3,3,3,3,4,2,2,1
Rater_5,Person_92,5,4,4,5,5,4,4,5
Rater_5,Person_93,1,1,4,2,3,0,1,2
Rater_5,Person_94,2,3,2,2,3,1,2,2
Rater_5,Person_95,3,4,3,3,4,3,2,4
Rater_5,Person_96,5,3,4,1,0,1,3,1
Rater_5,Person_97,3,3,3,2,5,2,2,4
Rater_5,Person_98,3,3,2,1,3,2,2,3
Rater_5,Person_99,4,5,3,2,4,2,2,3
Rater_5,Person_100,5,5,5,4,5,4,4,4
Rater_5,Person_101,3,3,4,4,5,2,4,3
Rater_5,Person_102,3,4,3,4,5,1,3,3
Rater_5,Person_103,0,1,1,0,3,1,2,0
Rater_5,Person_104,3,3,4,2,2,2,3,2
Rater_5,Person_105,1,1,3,3,3,2,0,3
Rater_5,Person_106,2,1,0,1,1,2,1,3
Rater_5,Person_107,1,1,4,3,3,2,0,3
Rater_5,Person_108,2,3,3,3,1,1,2,3
Rater_5,Person_109,3,3,3,3,4,3,3,4
Rater_5,Person_110,2,0,0,1,2,0,0,1
Rater_5,Person_111,5,4,2,2,3,2,3,3
Rater_5,Person_112,2,3,2,2,2,2,1,3
Rater_5,Person_113,4,3,4,1,2,3,1,3
Rater_5,Person_114,4,3,4,5,5,3,2,4
Rater_5,Person_115,4,5,3,3,4,2,3,5
Rater_5,Person_116,5,5,4,3,5,3,5,5
Rater_5,Person_117,3,2,2,3,3,2,0,2
Rater_5,Person_118,1,3,2,1,3,1,2,0
Rater_5,Person_119,4,2,3,2,3,2,1,2
Rater_5,Person_120,2,1,3,3,3,4,2,3
Rater_5,Person_121,3,4,4,4,4,2,3,4
Rater_5,Person_122,2,2,1,2,2,2,1,2
Rater_5,Person_123,3,3,3,3,4,2,2,3
Rater_5,Person_124,3,4,4,3,5,2,2,3
Rater_5,Person_125,5,5,5,5,5,4,5,5
Rater_5,Person_126,5,5,5,4,5,4,5,4
Rater_5,Person_127,3,2,2,3,3,1,2,1
Rater_5,Person_128,2,2,3,2,3,2,1,2
Rater_5,Person_129,2,0,1,1,1,1,2,2
Rater_5,Person_130,3,3,1,2,3,1,4,2
Rater_5,Person_131,4,2,3,4,5,3,1,3
Rater_5,Person_132,5,5,3,4,4,3,4,4
Rater_5,Person_133,3,3,1,1,2,1,2,2
Rater_5,Person_134,3,3,3,2,2,2,1,2
Rater_5,Person_135,1,2,0,1,1,0,0,0
Rater_5,Person_136,3,2,4,3,3,1,3,3
Rater_5,Person_137,3,2,2,0,3,0,1,2
Rater_5,Person_138,3,1,3,1,4,1,2,1
Rater_5,Person_139,2,3,2,1,3,2,1,1
Rater_5,Person_140,3,2,3,4,3,3,3,3
Rater_5,Person_141,2,2,1,0,1,0,0,2
Rater_5,Person_142,1,2,2,0,2,0,2,2
Rater_5,Person_143,5,5,5,5,5,4,4,5
Rater_5,Person_144,3,2,3,1,3,0,0,0
Rater_5,Person_145,1,2,3,2,2,2,1,2
Rater_5,Person_146,5,5,5,4,4,5,5,5
Rater_5,Person_147,5,5,5,4,5,5,5,4
Rater_5,Person_148,2,0,3,1,2,1,1,0
Rater_5,Person_149,4,3,2,1,2,1,3,1
Rater_5,Person_150,4,3,4,2,4,2,3,4
Rater_5,Person_151,5,5,4,5,5,5,5,4
Rater_5,Person_152,3,3,3,2,2,2,2,1
Rater_5,Person_153,3,3,3,1,4,2,1,2
Rater_5,Person_154,4,3,5,3,4,3,4,5
Rater_5,Person_155,2,4,4,3,4,3,2,3
Rater_5,Person_156,2,4,4,2,4,2,4,2
Rater_5,Person_157,2,2,2,1,4,2,1,2
Rater_5,Person_158,0,1,2,0,1,0,0,1
Rater_5,Person_159,2,4,2,4,4,3,2,3
Rater_5,Person_160,2,3,2,3,5,1,2,3
Rater_5,Person_161,3,3,3,1,3,2,3,5
Rater_5,Person_162,3,2,2,2,3,2,2,1
Rater_5,Person_163,4,4,4,3,4,1,3,3
Rater_5,Person_164,5,4,5,5,4,3,3,5
Rater_5,Person_165,3,4,3,2,4,1,3,3
Rater_5,Person_166,2,3,3,3,3,1,2,2
Rater_5,Person_167,3,3,4,2,3,2,3,3
Rater_5,Person_168,3,2,4,3,4,3,1,3
Rater_5,Person_169,2,3,2,0,3,3,2,0
Rater_5,Person_170,2,4,3,4,4,3,2,2
Rater_5,Person_171,4,3,4,3,5,2,0,4
Rater_5,Person_172,4,5,5,5,4,5,5,4
Rater_5,Person_173,4,4,5,5,4,3,4,5
Rater_5,Person_174,4,2,3,4,3,2,3,3
Rater_5,Person_175,2,3,2,1,3,0,2,2
Rater_5,Person_176,2,2,2,1,1,0,0,2
Rater_5,Person_177,5,4,5,3,5,4,4,5
Rater_5,Person_178,4,3,3,3,5,2,4,3
Rater_5,Person_179,4,3,3,3,3,2,3,4
Rater_5,Person_180,2,2,1,1,2,0,0,1
Rater_5,Person_181,3,5,4,2,4,3,3,5
Rater_5,Person_182,3,3,3,3,4,3,2,3
Rater_5,Person_183,4,2,1,2,3,0,0,1
Rater_5,Person_184,2,4,2,1,3,1,2,2
Rater_5,Person_185,4,5,2,3,4,3,3,3
Rater_5,Person_186,4,3,2,3,2,2,2,3
Rater_5,Person_187,4,2,3,2,3,2,1,3
Rater_5,Person_188,2,4,4,2,4,1,2,3
Rater_5,Person_189,4,2,3,1,4,1,2,2
Rater_5,Person_190,4,5,2,1,4,1,3,4
Rater_5,Person_191,5,5,5,4,5,3,3,4
Rater_5,Person_192,1,0,1,0,1,0,1,0
Rater_5,Person_193,2,3,1,1,4,1,2,3
Rater_5,Person_194,4,2,3,3,4,2,2,2
Rater_5,Person_195,4,3,3,3,4,3,3,3
Rater_5,Person_196,2,3,3,2,2,2,4,2
Rater_5,Person_197,2,1,2,3,2,0,1,2
Rater_5,Person_198,4,3,4,3,4,3,1,2
Rater_5,Person_199,5,5,5,5,5,3,3,5
Rater_5,Person_200,2,3,1,2,1,0,1,1
Rater_6,Person_1,3,2,3,3,2,2,2,3
Rater_6,Person_2,4,3,5,3,3,3,3,4
Rater_6,Person_3,2,1,2,1,3,2,2,1
Rater_6,Person_4,2,2,3,2,2,1,3,2
Rater_6,Person_5,3,2,1,1,2,0,0,3
Rater_6,Person_6,2,3,3,2,2,2,2,3
Rater_6,Person_7,4,3,3,3,4,3,3,5
Rater_6,Person_8,2,1,1,0,0,0,0,1
Rater_6,Person_9,4,3,3,4,3,2,2,2
Rater_6,Person_10,3,3,4,2,2,0,2,4
Rater_6,Person_11,2,1,2,1,2,0,2,4
Rater_6,Person_12,1,0,0,1,2,0,0,1
Rater_6,Person_13,2,3,3,2,3,0,2,5
Rater_6,Person_14,4,1,2,1,2,1,1,1
Rater_6,Person_15,4,2,3,3,3,1,4,4
Rater_6,Person_16,3,4,2,1,4,3,0,4
Rater_6,Person_17,5,3,3,4,4,2,3,4
Rater_6,Person_18,2,2,3,2,3,1,2,3
Rater_6,Person_19,1,2,3,2,2,0,1,3
Rater_6,Person_20,3,4,4,2,3,1,2,2
Rater_6,Person_21,5,2,3,3,2,2,1,3
Rater_6,Person_22,4,5,3,4,5,5,3,5
Rater_6,Person_23,4,3,4,3,4,1,2,4
Rater_6,Person_24,3,3,2,3,3,1,3,3
Rater_6,Person_25,5,4,5,2,4,4,3,4
Rater_6,Person_26,1,1,2,0,3,1,0,1
Rater_6,Person_27,3,3,1,3,3,2,3,3
Rater_6,Person_28,0,2,2,1,2,0,0,2
Rater_6,Person_29,2,2,2,1,3,1,1,3
Rater_6,Person_30,0,1,2,0,2,0,1,0
Rater_6,Person_31,4,3,3,3,2,2,3,3
