,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49
Item_29,0.03515435156674168,-0.03643731160297385,-0.014506079401541156,-0.01482088150747219,-0.03726504572576074,-0.009558016028879164,-0.017027787752558893,0.0013685041820197812,-0.008434020638611225,0.004345903372494476,-0.0037067052266039698,-0.026872245294754862,-0.033827591622717194,-0.0539839460839034,-0.007959161367370673,-0.01576565371640588,-0.01199978744948829,-0.03661445581936005,-0.01716936238985532,0.040292352001054056,-0.016758856998191886,0.025344224458471423,0.004340853169809641,0.009375956743707416,0.004588051796313152,0.025924195658710587,-0.035423938012186566,0.05559329696705596,0.02307970039047129,-0.00019272647647021937,0.021709239567455844,-0.026281581551397037,-0.01290456283999136,-0.008503337374405694,-0.0009313431167232147,-0.01688418042730802,0.014355172696806662,-0.000174956189510589,-0.019957657341254192,0.0022248645927986635,-0.01372118224578933,-0.004293411339517921,0.01103641413139232,-0.001499954607071117,-0.01403332407834638,0.0029322559522245006,0.0084896020120572,-0.00917838985599854,-0.002966501784754906
Item_30,0.007569904280814252,0.046892419910978526,0.019193139948235478,0.022640615369883578,-0.03476145566548254,-0.04183089648595341,-0.02110086332071006,0.05268585069482412,-0.0201044969228591,-0.0031154043179790615,0.001430623142491933,-0.02597797284932877,0.006275521950514427,-0.01811184694538368,0.01659848706075304,0.06236837802709246,0.03973135606629882,-0.0045283914106095495,-0.022963941327038575,0.0054211804690121644,0.015646210338182164,0.00983050476960944,-0.027246953454098225,-0.02114533425289651,0.02104517526498452,-0.012869302214255455,-0.01859188472407644,-0.023535041455165665,0.017381178940759724,0.016528694238574518,0.014934496997362172,-0.011582027921974478,0.0039877398088854505,0.0015244721481402282,0.02347227572457076,0.01706050231322132,-0.019597184138335465,0.014664859563699685,0.020673628728901005,-0.0008070206233345468,0.011232006954673822,-0.0021284390357174214,-0.009055617293069574,-0.00728307523169206,-0.020013366968074802,0.005904035086405075,-0.0006376498511503127,-0.01403875981127453,0.0037112234204972725
Item_31,0.033177496286968554,-0.009268183096284709,-0.013169730187771862,-0.04680528210564431,-0.011535142150546504,0.006553290074384285,0.011115699608557532,-0.022668770447663814,-0.05362737937760979,0.03072694155907754,-0.02664215763189176,-0.004903026067361788,-0.04770386123671095,-0.03626398142353147,-0.024258491223857846,0.009328735100271334,-0.011784080205323818,0.04535524828547149,0.03745355844379682,-0.017866845294771394,0.021689455962343153,-0.009518110943472925,0.03184690345219932,-0.0037487843480407414,0.004228868900766939,0.009481594260522969,0.032446381254721664,-0.013071247462659471,0.006417838478773424,0.007254986459506914,-0.017791585839779748,-0.011377318912290086,0.004117936825460017,-0.006574391250513873,0.010459056983110044,-0.019216207423499197,0.005702746168258844,0.03084704816987165,0.019211146589116778,-0.025910909448888693,-0.0031729036055963907,-0.006513157612612601,-0.013255584948086657,4.739307903261742e-05,-0.0031142262433931614,-0.005865469705002245,0.010018486742235915,-0.004174390300443328,-0.009355979372190855
Item_32,-0.05155972957048069,-0.04851684675539235,0.016965787577252416,-0.0019981711566579336,-0.0447523922592245,0.013984478553701237,0.027664820459707744,-0.01687192446945209,0.001389730656518381,-0.014256997205757231,-0.008511108570716016,-0.021578908061455255,-0.005553518459011077,0.004543185489825169,-0.03272574099036554,-0.0012644805461266874,0.024586737718908184,-0.012899921909083048,0.038898636370909775,-0.0010059431218716534,0.009738207061424208,-0.03570830815410718,-0.03653882626960364,0.05541322530577422,0.013882455359847123,-0.034758218450258255,-0.0011105898813373069,0.014275817049257317,-0.011733295646996354,0.018056094416564025,0.020235717183738188,-0.007399246021421568,0.00767276256609753,-0.011312830543907183,-0.011162416771375952,-0.023415054021647022,0.0013569787930174406,0.010190362711614047,0.008031523213403571,0.025371661839852445,0.012708392603131727,0.007640905415378377,-0.010623590150747412,-0.004342057348067264,-0.007220497067580001,-0.0029443413061345782,-0.01882739107538834,0.0020257823249149333,-0.006617155698712883
Item_33,0.037752144854371616,-0.06144071061235229,0.04011052644111843,-0.004774610927482063,-7.88434527345228e-05,-0.04821695559244499,0.02598100450666144,-0.024176536611856578,0.005534738949869885,0.009027585704106066,0.014665739183692338,-0.024256541873407974,0.05476965255138303,0.004529268665698376,-0.028990131180878138,0.012715111344193451,0.01671028768905246,0.0049362098777865245,-0.028162862754552292,-0.0032343580976755357,0.006743438914692246,0.01770762033930711,0.0290632924090234,0.004946634707860428,-0.003229407040717577,0.033973142757695064,0.008570548532481301,0.01420037678902757,0.0038341862311333814,0.013045812561054387,0.01680316941179886,-0.0016048799203861213,0.02460354132666588,-0.00012916852233628607,-0.011609758036190462,0.02642403439855454,0.03405414155044709,-0.01363051005003211,0.03389348248249668,0.003166327290938996,-0.00012205059730794169,-0.004302367430160492,-0.006042859228440184,-0.0006015606213244269,0.006665126262337716,-0.01887667929147431,-0.0056229505077071956,0.0020277387837895284,0.003926346019571798
Item_34,-0.01810492353910579,0.010382867389286784,-0.03283099460992515,-0.005844793578297878,0.04391832839629508,0.07054105961642025,0.018761554378838204,0.028441772958080907,0.03036385018357752,0.0522700691273235,-0.034097464551507826,0.004757333308536505,0.024059672927706794,0.02891949157503841,-0.02364008925366207,-0.004310679892617512,0.015143334173157783,-0.025616511106645538,0.02459825363242623,0.028205869206413794,0.03434876754246196,0.0009746780473064709,-0.008696494295637975,-0.004951911674422759,-0.009383650831602065,0.0019389931115172683,0.01712211073182586,0.02274328175749277,-0.016747024727878555,0.021406379817521297,0.01081199757985144,0.019037330418603948,0.013946797801511882,0.003578346381432913,0.0051796321532969905,-0.0024649537249984365,0.007462087507347789,-0.001049462675435539,0.021503468657061136,0.0020960969295116005,-0.014608644542528764,-0.010316925173698763,0.012421201676841171,-0.007786060542748853,-0.009903072184495773,0.017690099396358627,0.01876568567440212,-0.009327472083986313,0.01083470039834138
Item_35,0.01358929582633109,0.07291013315922724,0.03219462445050911,-0.026562508880997673,-0.0140817867374739,-0.03509819815774875,0.011531278911868741,-0.03924591908731774,-0.031150888505347342,0.015301778733062902,-0.013175811374129258,0.004290816630784832,-0.0310520209903078,0.016463998157176238,-0.020395280467478506,-0.03376170055097575,-0.012800087321769647,-0.010317515411280313,0.021906091149652227,0.01565385247651423,0.05176815310027993,-0.0008812557294159461,0.004180589407767142,0.0031723323392113456,-0.008184100252562195,0.021383711306210727,-0.029481688178619642,-0.025007891957060553,-0.013144783472232212,-0.013903589520588929,0.030902782827792432,0.015943675642398968,-0.007752770451344362,-0.010032704975038479,0.007562650278216853,0.02535929145778056,-0.0016541306638425464,-0.0022655409054147765,-0.00022661651938249257,0.009329589871736153,0.003081036842696967,-0.012553223116908402,0.02202832349328047,0.016452885483444542,0.007547617837207263,0.011040565106886262,-0.0169192168909463,-0.0034484032130167753,-0.0063140960371981854
Item_36,0.01958138326443343,0.01802126597793741,0.025134405311130974,-0.0565024955210253,0.02703197880405418,-0.031723377897727285,-0.010486049720796716,0.014234634731524172,0.004676494797197107,-0.03240928203725322,0.026665135688904662,0.07424833549738068,0.02610721557710609,-0.005850162701449455,0.026034758333185616,0.009999686482606601,-0.006544980014560695,-0.024860194537029107,0.0244345039811608,-0.011332129899175602,0.0062644411345942706,0.022144688894669886,0.002604270961828244,0.02337681934059036,-0.002571943781118864,-0.007747946221075288,0.0062246553558524724,0.029057903037948928,0.013829669598198882,-0.0042973773725616836,0.0059814714983677224,-0.023330624918796887,-0.011047202946920645,0.030417802366973744,-0.018286877895911546,-0.02626445068768508,-0.010835657844105624,-0.005132303458859093,0.02714938341156792,-0.01631924756005553,0.014876711733883196,-0.013814088067715568,0.002484682893742045,0.001252775957706713,0.009351910798189745,0.01746350734936038,-0.007367396435113836,-0.00041992807237100857,-0.002140801120796226
Item_37,-0.03980942915366182,0.03287747544801298,0.0009473834437460277,0.016774706586622248,0.06816118878528464,0.0037051212325195943,0.041854442762841865,-0.029010066322879134,0.007932908470111893,-0.05144456134432053,-0.01704459421303018,-0.004495088755439195,-0.029521678265744984,-0.004713262499392446,0.013543445205820489,-0.02436874356029848,0.009323695938928392,0.029429752246661972,-0.03298776057295715,-0.022160558666912814,0.007653265034779924,-0.026561188522216866,-0.0012092491640800112,0.0067321276673337855,-0.0070664981985585655,-0.012713774356225808,0.008399485000172848,0.0315678365018965,0.03853707403037432,-0.0016870258921125644,0.001797387869466493,-0.024558610691667444,0.019649926904518066,-0.0016429650451217762,0.0369138274859836,0.0011153999557976246,0.01050221719558726,0.005023251936306748,-0.0032122616722155884,-0.006900816624276103,-0.006595123453852324,-0.00820817311118213,0.00852858363391997,0.008270701021860075,-0.005749265443849506,0.0007867357821856173,-0.013526369548892378,0.001733009935188484,0.017338748612251095
Item_38,-0.03521336656080313,-0.045918204477536126,0.017865869412282586,0.034933280540430406,-0.006176903742091123,-0.022287219826963016,-0.022562175630528144,0.06393991017616482,0.0012353629874919177,0.04085522313791215,-0.02914628586748825,0.024352038223286764,-0.04644688691887067,-0.003423119166817534,0.000625497445372378,-0.006760936467660585,0.03153017520789094,-0.003454731216084044,-0.013904991328952745,-0.010102777165240454,0.009836133615271131,-0.029168010055924922,0.03677354488904045,-0.01981508589643177,-0.008967244795843186,-0.015949034273190575,-0.024951447567530417,0.024922416508616825,-0.0038482989517807445,0.02551508333562241,0.0063581341488166175,-0.007285754294534512,-0.003161182640536881,-0.003275731021597174,-0.013890715378102441,0.007877202446058619,-0.024113818929161285,0.00798842251671288,-0.002228462371319426,0.005063898684746575,-0.005163871064841565,-0.019060334819638064,-0.006683260130229179,0.0057466421667664485,0.03043849148796154,-0.0031791891079911926,0.0025003367114930786,0.011083804221297624,0.003137604995342759
Item_39,0.03905554378093626,0.0011538897426127508,-0.013222753607968213,0.04613503356778788,-0.06352336334221952,-0.027651917631625382,0.0021302940745440793,-0.04040434752440521,0.029658796336186927,0.0409930483061446,-0.024700637114659724,0.0013069265929006278,0.054761464992585725,0.007378323422139943,-0.008476891761987036,0.0035607583339042235,0.011083035217093766,0.030886985037177885,-0.012032539521657563,-0.016334821643017382,0.025546341112956377,-0.0015903861748613806,0.028846213111863726,0.016788351009992708,-0.012950720674780737,-0.01657547988071063,0.01826177957730606,-0.00620476265833915,0.02054548671240563,-0.0035418791057498893,0.0006893269672217777,0.0008310248841757406,-0.016634181420501933,-0.01795047033955425,-0.01876226739121277,-0.01905781305021725,-0.015071637499242098,-0.0169264460619482,-0.025853923340647827,-0.008761223401488407,0.0072587311979727814,-0.002337222471040583,-0.006503102644270016,0.011948846213947836,-0.01229874628696709,0.01834964188689146,0.0008446433468381599,-0.0005552747431807294,0.011876806777102518
Item_40,-0.00876161993167312,0.027924397925027038,-0.06585305935177004,-0.0071031836855073496,0.01751446438091563,-0.021498273281839512,-0.016231916737257126,0.004207972288541358,0.01634570205356567,-0.028474046132220248,0.05584810726840714,0.026909387410125996,0.027484965149863212,0.003159163803046299,-0.037807070188618015,0.020348157581062284,0.023257948209338426,-0.010463078704954248,0.017265474131383806,0.013070161946441833,0.022051030811088904,-0.035320480198803544,0.05063665414770647,-0.015162451510685761,-0.007828983142188065,0.01943950159621459,0.01061509783427441,0.002662025833819793,0.014346332187830154,-0.0068565574436994185,0.004081489256493191,-0.006378975415055377,-0.013631441144130384,-0.0074623384665176585,0.022681748808482085,-0.015627639042713897,-0.010761206574626894,0.008443515372026096,-0.008492532550876982,0.030111301023496916,0.011925713000269145,0.017686449376495775,0.013459238834256555,-0.008306074215036185,0.005399837094621713,-0.01762240771871081,0.006172291196977569,-0.006476000325959136,-0.0009972837615754352
Item_41,-0.007114777493148517,-0.04036507367105081,0.0029118702504562833,-0.06293435022333427,-0.0013062531501565936,-0.02901083556207157,0.07284486041989195,0.02887226168728794,-0.0036645138106652666,0.008187274695357532,0.018419260223840366,-0.01601263918105948,0.025115555772619553,-0.023612162938022818,-0.05208430071847309,-0.02051131830431911,0.017790514305772786,0.0071149349570442345,-0.016175427051912713,0.004539855672902318,-0.016586801655437702,-0.01725587767893151,-0.02105256642296666,-0.02622497344108814,-0.0025109835922528644,-0.015781617273339762,-0.0038449745747839424,-0.025695974582480748,0.020625286267664432,0.0025596282316411754,-0.00603903065858296,0.00957826242717449,-0.0011511342630484461,0.010784755262006807,0.00295512635358608,-0.0034122057163041408,-0.019813494183929744,-0.013581325313606202,-0.009845921611619221,-0.02183583413447523,-0.0207159631974092,0.009187180408279028,0.020292848965101563,-0.021653073985565378,0.006900635438484188,0.01146321455995851,-0.007243309815383248,0.005886815400234338,-0.006831539399146499
Item_42,0.029800752905148456,0.048887830020901996,0.0060901754254060825,0.05330668768069909,0.018062356384211286,-0.01303018307897804,-0.035886455704726684,0.0026014086790537676,-0.04856874285138111,-0.0038077431170437243,-0.026693962867878156,-0.011842969920748382,0.018260227506019553,-0.010339475073163112,0.029079832644664703,-0.028099175851332144,0.06510901987743872,0.02677537013074047,0.005414007879338457,0.011136352444187005,-0.01862734198488547,-0.007256632709618307,-0.004381279748536815,0.0150526569288865,-0.005174551446802142,0.004493929623725721,-0.006150356477468246,0.017588168380871582,-0.025361391554731483,-0.016985767731027435,-0.02584135852127387,0.00819221872618171,0.003649577108507712,-0.018286112280398423,-0.023919182113743692,-0.010653578076214747,0.005528545896535072,0.0028771801067232297,0.011276307432691634,-0.010621208433774385,0.007921906427484762,0.0040302331144986105,0.03247014773741249,-0.021642658247580715,-0.0023646966335136702,-0.0073231289463090285,-0.0013496505950379384,0.006158692004220025,-0.0031782921064453574
Item_43,-0.0006759263670137574,0.004931224337090341,0.09115787528364348,-0.015902165267197437,0.004829424900160631,-0.008492928505359138,0.025439719061875903,0.013161055747513159,-0.021668259282348477,-0.011341756647480801,-0.03529335113630082,0.02860633948448725,-0.00922770680352882,0.014600723960698465,-0.00289283760371633,0.009472854026268894,0.03514710859960765,-0.04870843865001791,-0.007254326773701792,-0.019298446757451064,0.021674954986370763,0.017892682195506594,-0.0194417078340248,-0.008082822456244773,0.02418662564932866,-0.008724544189127197,0.029508027550961775,-0.011194335616723946,0.008323080743673555,0.010694731993545592,-0.04189763801993227,-0.007497700217712668,-0.012270031251323173,-0.008807543936625074,-0.0018590565127553622,-0.008421003256062733,0.024447460601484672,-0.013535775835694173,-0.02276329948848428,0.011529705278510279,-0.0037545215151196585,0.009608638509943227,0.008072029380763627,0.015917600316007443,0.006750309244052914,-0.01058769665490707,0.013438685474884086,-0.011869904030877253,-0.001750228828856098
Item_44,-0.04485023260989227,0.007689342595188311,-0.013679862409813708,-0.012450786040789271,0.011298985717055902,-0.032030295720158475,0.013590180877877842,-0.05018019214127668,0.022785723014257183,-0.026301344060138163,-0.003350795260556834,-0.013461068280853748,-0.02227844885011573,0.015842916470766088,0.05811739963889171,0.03134738393768815,-0.02836091756783715,0.009796359084385116,0.0016204990317498502,0.023235809385634573,0.017518542033383742,0.013606326335443134,0.022906937260450635,-0.005700861063046781,0.023681800931275667,0.0036799332168402027,-0.030970032327226817,-0.017517713846123606,0.01062727382009054,0.04889939188722764,-0.016054844771253594,0.019323591309057368,0.010920673555956483,-0.00786592162531388,-0.024924033083369542,-0.023619296171399847,-0.012696241662408752,-0.009165000992645073,0.014075063672976283,0.008649061070932681,-0.02551667689931182,0.011539296732499474,0.009578503404764615,-0.001076688911655047,-0.004139607926840466,-0.002505454594068729,0.0030896686068513177,0.007799014841011357,9.541973643400524e-05
Item_45,0.055117833861015285,0.005738518804372823,-0.01960820146116642,-0.026359944825789038,-0.06604456712020104,0.0321333178619233,-0.012837530902387624,0.011987913593025047,0.009642178485463847,-0.0007391499284059657,0.0360572453990385,-0.01862547543180057,-0.019759420670153023,0.021500476041280612,0.02285460396508551,0.003974403125790594,0.0042188595393030815,-0.0068208929228958486,0.011659622598391007,0.034017067492886265,-0.02290005175843712,-0.011742059670370493,0.014574293072709747,-0.003320764865421697,-0.010211902034416546,-0.042231182462279214,0.010999467927231825,-0.02914834712791979,-0.01338128072061684,0.015834743258504824,0.006850481376814611,-0.03020657329134284,0.047969931673613846,0.01194562243094123,0.0050584729804448334,-0.005343186483706511,0.014188889136581997,-0.011523684388008985,-0.007008219203719341,-0.010315758985526549,0.012002108126508771,-0.005934708071537101,0.0238781267832695,0.01616317975426003,0.008984388636517368,-0.006146055911721151,0.0018418127249627079,0.0010438577338941926,0.006462718215047735
Item_46,0.02125844400988946,0.0592078643208166,0.040514644541046585,0.02598038564019831,-0.03458446297765293,0.037132900324974,0.0017520354106685856,0.013433559981798555,-0.037184673189226615,0.009392184890544667,0.029540831695512915,0.03320542230629966,-0.011243770006858772,-0.032895028907948244,-0.025656073505785065,0.033912696011224236,-0.0375681479183789,-0.03741205637402818,-0.04136800896244639,0.005311376130523338,0.003574574277025866,-0.0005259417194755092,-0.0004016949950670324,0.0005169792482239592,-0.021186073611560295,-0.009201083898432319,0.022852053040452236,0.012213587896903135,-0.014418002475623751,0.00019267191635197273,0.012396404401454196,0.03328309318024326,-0.004840643359670804,-0.003976612211797436,0.002707237122032815,-0.017476952968092572,0.0033920508340737443,0.01055474707834969,0.006965174988953738,-0.0054987518542560935,-0.016259829393319044,0.01724938165635708,-0.0012938908411072834,0.0017362111186768044,-0.0036199746547018845,-0.007580154573934898,-0.009990804286999172,0.022571743134251955,0.01050022261202876
Item_47,0.03250511415112056,0.0288011715546482,-0.0206395895822693,-0.01581890623178682,-0.02883139909435404,0.06468374715632487,0.016383818267387974,0.03234283723724382,0.04302421250589849,-0.036540113670701896,-0.012620334036679955,-0.011047764730545903,-0.018398928072834695,0.004673228608953233,-0.027773610961117388,-0.016376656259386745,0.024937008281326167,-0.019970705585248518,-0.004154873257272803,-0.011794801323721368,-0.014832757560794616,-0.009362718998702871,0.008088182738824213,0.015230918964739364,0.019264933473629592,0.03490241109486941,-0.03766813501398923,-0.00576470361944082,0.017272755156451634,-0.03753071514726911,-0.027078238230114793,0.00763387235915772,0.014047165655889796,-0.01522762194877919,-0.007427797013886999,0.0006756811280472689,-0.01853194869291091,-0.013586556643429887,0.02622475369919928,-0.007140680685755927,0.0022504728510110905,0.013987675289081538,-0.01726984089764878,0.020356064882593804,0.0036570286282980925,0.002580922966998461,0.003681530882202073,0.002725864837614687,0.0017463314123005213
Item_48,0.045528551264669676,0.023992266634447822,-0.037321420498347566,0.002100704206804822,0.018638758149515343,0.02215301461322223,0.0038730189261697513,-0.056171450921173885,-0.01832033891216678,0.06512681446363927,-0.04165933002169786,0.024694042545250497,-0.025430708197993656,0.018311330386794535,-9.315378327451282e-05,0.006359694435005768,0.005476768138575919,-0.0222045893596589,-0.009706981525141845,-0.033728087507504376,-0.029122137223340876,-0.0005191505787891587,0.003312741721167408,-0.03336530275687317,0.0035525935514551395,0.008019923138029118,-0.01924938118371404,0.0013108398047349259,-0.008372309547063172,0.008091213887095394,0.000274795803798999,-0.023839348228897064,0.00909892977649076,0.03533590168351686,-0.0017829056804736856,-0.006205043345094683,-0.0006823161399391662,-0.01569126869992376,-0.002986603952873979,0.016155563587038135,0.00746816100854639,0.02254499844859824,-0.011549110539379735,-0.018978687099532706,0.0001497041466693468,0.0008156577054451396,-0.018260028032200618,-0.006523734663234254,0.0018136440453738005
Item_49,-0.03170051184882919,0.029607101696087882,0.042550863199991164,0.03241153378253985,-0.042066365969791616,0.0038689515822008425,0.04646069601873322,-0.004803892038027449,0.026007089806282923,-0.002632788921288981,0.04171606487166938,-0.02076163920061354,0.022196161088576624,0.0021830509317466796,0.0062907495608018555,0.02819975856123814,-0.0014135386237891536,-0.0002310532239267161,0.040112620914736455,0.007643168998195893,-0.002474009011422476,-0.008399795687698277,0.010060076782206582,-0.030141213173561804,0.013490338698095846,0.03512703158353691,-0.009061720047414559,0.03357562597405568,-0.027832423948636803,-0.009760313009987661,-0.04126235159247434,0.0017256405999803398,0.01596221512887761,0.022456121606498416,-0.0033354889235710007,0.0022762675677499905,0.005505464941102381,0.02254196357416663,-0.02695455615057866,-0.005768077191392803,-0.00526957179800875,-0.019576131942107902,-0.00851384735329246,-0.0025602128933248525,-0.000131691931194867,0.007389848721510029,-0.011936381885255191,-0.0030384269245972203,0.00023964395143475042
Item_50,-0.0686061504389346,-0.0043482114807683785,-0.016621111441812088,-0.005324360078483792,0.008121187554192243,-0.0022079819283136056,0.03012729568870061,0.00033113421578154375,0.022236506436590767,-0.01041456811734457,-0.04197425518963113,0.0051487738608418186,0.001093058511141313,-0.04685644908857163,0.025447118138328895,-0.0025110314960793564,0.0014201539734433667,-0.0362720918470746,-0.02363298368822889,0.03516459881031896,0.020750316510014865,0.016068023722429676,0.01129089562129485,0.018362293880443067,-0.02004366153121297,0.020476614145249122,0.009095373372195563,-0.05313050752547764,-0.03155816548235648,-0.029578226838864314,0.004095995535813515,-0.02644276404153004,0.0035718023128894793,-0.003960433952423707,0.0049040156101922815,-0.011420386097522129,0.0027327076304561526,-0.008427626410467343,-0.007842049167566534,-0.004869330009669366,0.012226783870917232,-0.01626300370420339,-0.01720435215708698,-0.021821266207260347,0.0030872227536180934,-0.006942870104011608,0.0009465318914409252,0.007055658759717023,0.00412424629068379
