,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31,Item_32,Item_33,Item_34,Item_35,Item_36,Item_37,Item_38,Item_39,Item_40,Item_41,Item_42,Item_43,Item_44,Item_45,Item_46,Item_47,Item_48,Item_49,Item_50
Item_28,-0.024894836411118497,-0.030060085784174673,0.036223079578549165,-0.058132913449762826,-0.11424014691361187,0.010677786312208892,-0.031975586482965536,-0.023328540422862476,0.0024686942827352363,0.0004777293583259218,0.05468835566580912,0.014677042249984588,-0.0972806320830826,-0.10710950772925283,-0.10414613611309395,-0.16442860542129345,-0.018896966382359076,-0.04971707893013293,-0.0021102922107388484,-0.11176999828009208,-0.029401510451360496,0.00279285283880389,-0.12840117253935818,-0.05713036558868252,0.07401375092867477,0.10208209932646987,0.017133566707581222,1.0,0.008108794692821037,-0.018213336155665786,-0.0511326359526981,-0.058477971783249615,-0.05126903859781986,-0.05161097960824776,-0.1413258078567657,-0.0741699747029387,-0.051571997915926315,0.007144221403645787,0.05391639310581426,0.034732448320509715,-0.17025825284924767,-0.04107941766044977,-0.09295015662763219,-0.06664266209490494,0.032336554635662124,-0.007698943589550867,-0.04189972658490827,-0.03195486645898419,-0.042040395125055176,-0.08285804748718233
Item_29,-0.01171008662181951,-0.0013779179486719578,-0.044848887934646475,0.004374957705291431,0.01620959923064772,-0.08592540791142543,-0.01007691609147768,0.017546169096879075,-0.06065667650383499,-0.01076133008693414,0.008116385250846727,-0.028658161801555573,-0.05445972345616971,-0.08354161857542135,-0.08878434549371028,-0.0830058441412153,-0.061389174719266165,-0.08729034321102178,0.00646294538038421,-0.040551017704166345,-0.06813715750640859,-0.04581867704278464,0.011621153165954249,-0.028823627991545565,-0.00013215249312518228,0.005889789001608196,-0.07117563226382687,0.008108794692821037,1.0,-0.030480298488777053,0.01171683589314987,-0.0011991103113283726,0.04556482510812153,-0.11497076217643243,-0.028394389625203933,-0.02813676894891423,-0.10216733213955637,0.04031195135316642,-0.053894702998416734,-0.07166406331427971,-0.0077476426375585146,-0.05224743405973295,-0.10017905290515432,-0.058075626170639605,0.0378583829571024,0.02255672474012208,0.034666969112353375,-0.008911954351088972,-0.07710893989573876,-0.007641827938989528
Item_30,-0.06798372629787611,-0.027166714577990587,-0.10580840256018542,0.015051343202755182,0.06429270639084121,0.01202329829128652,-0.10448620499374102,-0.047554534029011886,-0.0345249436460608,-0.04525763631813477,-0.04637932658712946,-0.06501035783195942,-0.03720176237024434,-0.052016940447279676,0.06318702999287396,-0.06279569328161194,-0.02300988267786336,-0.03560287441650361,-0.06765813927016649,-0.03014897926798277,-0.07119116957780532,-0.06843776848690411,-0.051892853943742934,-0.08367355756386538,-0.015799080631918986,-0.11394171790529452,-0.024828687521075657,-0.018213336155665786,-0.030480298488777053,1.0,-0.08843858948398294,-0.0713931683762859,-0.02665380631025079,-0.13999241415205826,-0.0027668487105038104,-0.03168630200188267,-0.09653783257095834,0.06565292277900359,-0.020247724675256807,-0.019679731299664778,-0.024485901992658547,0.06900185177461751,0.055002443935357866,-0.01631521771351059,0.030497645191483708,0.07958297041981406,-0.04662870229393487,-0.10140787175611576,0.010668720314288692,-0.040529648265742874
Item_31,-0.03421775741920566,-0.03328830271490509,-0.06401320838791824,-0.07355882497755313,0.017605971750043223,-0.05998145140167442,0.05627007776540737,-0.0038187697503316333,-0.03618974501601963,-0.0663272803693191,0.03322916263788381,-0.04630525581128677,-0.04789659810607518,-0.033870464599392386,-0.06162502045916074,-0.058928867647738484,0.007107525536638959,-0.11048753038739413,-9.995236194977525e-05,-0.07368958178056705,-0.12959970558630143,-0.033958563852412305,0.039365033143455956,-0.011509403546548093,0.05368213525828475,-0.11140910318468589,-0.11680596227465859,-0.0511326359526981,0.01171683589314987,-0.08843858948398294,1.0,-0.017777274734550562,-0.026859482321421154,-0.047796050467724095,0.07590903270510864,-0.05986753646739696,-0.026896947549570942,-0.02914789800155027,0.007541232480206873,-0.04483066058438144,0.021521903363783727,-0.047638574141839994,-0.03381541227642269,-0.04294718808972208,0.022716412496349696,-0.004209720505632963,-0.05628614042751628,0.08641006167783338,-0.0919410969950064,-0.0695626638131594
Item_32,-0.14831023746875888,-0.0697606704214921,0.07713838597590826,0.030558393909559143,0.010137176891680423,-0.02188386578719967,-0.026944043554108146,-0.0271190852994075,-0.03754889650610684,-0.040190137382178345,0.06509757227561318,0.004285625080621199,-0.06591152101514579,-0.002431048549021728,-0.07863354075130809,0.004532081411264861,0.002937723525560434,-0.02778686314046384,0.024240948644258187,-0.023311008630835153,-0.08116634885268335,0.06372649156539187,-0.013734624492424007,-0.030351929297194186,-0.09290266002462835,-0.024148276734700984,-0.030110811232703538,-0.058477971783249615,-0.0011991103113283726,-0.0713931683762859,-0.017777274734550562,1.0,-0.01255794309123718,0.03892230375175163,-0.05763568572541718,-0.08737956949898283,-0.0172175558257505,0.028142687290127172,-0.0073304903895256585,-0.08190251119939822,0.05037577889292845,-0.0978563163158775,0.037375098956905294,-0.029297333028932972,0.008151933445864509,-0.08371114948249872,-0.013629941339669292,-0.15282646232430835,0.01976001124035961,0.006439101907694334
Item_33,-0.010148327627651095,-0.07944810020269151,-0.06841844332079373,-0.041722276852188114,-0.015462802427484072,-0.028351748839129793,-0.0036178285615586637,-0.042736348902856006,0.028169386893998435,0.0659935232729651,-0.09563794580227014,-0.0023657683452908327,-0.06036563901340331,-0.01614748521547116,-0.17320196818795056,-0.0007965554603291295,-0.0361051673846954,-0.08779323962243527,-0.08140879270787758,-0.0012208698464664118,-0.06020723133485021,-0.010761226638962628,-0.051683549367381384,-0.0045307272171465586,-0.006057724754160477,0.046513489284453195,-0.015360963835223371,-0.05126903859781986,0.04556482510812153,-0.02665380631025079,-0.026859482321421154,-0.01255794309123718,1.0,-0.07069818148213028,-0.04293052904055505,-0.005046728246585369,-0.09325188766043864,-0.05357661458101983,0.11517129283015838,-0.03487054347983245,0.10817155989130664,-0.06685785405353505,0.01662987200018087,-0.049407071505980955,-0.07136958074029975,-0.09216366028789628,-0.10768697971477656,-0.07182371291118174,0.015446233738784869,-0.0805019131857671
Item_34,0.12043857621103621,-0.014314807933454611,0.017871545067519985,0.03778435411652531,-0.07846004937969783,0.012574368231658818,-0.10450122477628232,-0.09527004173335506,0.042064304207474985,-0.054439397516792824,-0.04749446469870527,0.008829284854294251,0.011202127720459093,-0.029265974503654972,0.09159331970480991,-0.07175252015722622,-0.07933296615871897,-0.05081735923922091,-0.05186209609879705,-0.10226506329114796,0.021615424943527688,-0.15097341798133546,0.04435423139169943,-0.012948515383362587,-0.024756758658689263,-0.06626267761809326,-0.018829333766206886,-0.05161097960824776,-0.11497076217643243,-0.13999241415205826,-0.047796050467724095,0.03892230375175163,-0.07069818148213028,1.0,-0.03566831582055729,-0.07036767160044453,-0.04072766620583118,0.019052659628763596,-0.08145698802116183,0.02019863588160872,-0.021432654929969073,-0.05724289030286645,-0.03382775332950921,-0.08454151275757595,-0.04509187576941364,-0.02194862263232085,0.037226761159242686,0.06261581544002659,-0.027464929966746283,0.033365771615434414
Item_35,-0.11702838399647249,-0.09085076952714718,-0.09227880063507109,-0.10625260037460216,0.13600749628353684,0.0010057353116422782,-0.019394774132481526,-0.07500817660905086,-0.12297331309802804,-0.06472701021231851,-0.027269307422947434,-0.0254555272804152,0.004793334800650511,-0.09123807392675938,-0.036480297942175,0.016180762727795967,-0.06674354897643944,0.08269003368345727,0.021780977832296797,-0.03466834286709558,-0.013515659069637812,-0.0740236086563473,-0.10285454923065322,-0.009155133155610713,-0.061751818134259465,-0.017132532212969096,-0.055242969273539694,-0.1413258078567657,-0.028394389625203933,-0.0027668487105038104,0.07590903270510864,-0.05763568572541718,-0.04293052904055505,-0.03566831582055729,1.0,-0.023315461537409123,-0.030537167903502076,-0.09100333285998724,-0.013239456750285837,-0.020934112666910382,-0.06314731394380467,0.006641087690040052,0.04043088155571159,0.017420673265337656,-0.05016042284065293,0.05854822450726816,-0.03323947393851582,0.03156972768947571,-0.030543855678982275,7.185628915566972e-05
Item_36,0.0670929565438395,-0.06576544899451174,-0.03538337666550801,-0.1320107123300441,0.005460417691138526,0.02105722851999254,0.03638199865172201,-0.044062107836860605,-0.07088447714980027,0.03559503640484235,-0.07095205570979049,-0.027434374440160125,0.03140995984461489,-0.04942404924980909,-0.043257000310888055,0.01917851288864305,0.04834848045839908,0.008318697726334,0.07869214528653092,-0.03004907088543163,-0.017931034050463115,-0.0636870035915444,-0.05682922613445784,-0.019066700201209656,-0.015996122855479255,-0.06847198182366324,-0.11060841960465931,-0.0741699747029387,-0.02813676894891423,-0.03168630200188267,-0.05986753646739696,-0.08737956949898283,-0.005046728246585369,-0.07036767160044453,-0.023315461537409123,1.0,-0.030502115076486674,-0.08615544578234353,-0.10036065938812182,0.07746889274062314,-0.04439952708749054,-0.054613302060782264,0.090197326970533,-0.010531720136640417,-0.04207990456709938,0.013409378791719205,-0.0702494214830319,-0.07198464845963266,-0.060726374755699114,-0.04153080254257854
Item_37,-0.024759811403225696,-0.060792609880419575,-0.06752153953625842,0.004338831213920015,-0.027943641596964,-0.03828036499286821,-0.08042056711760787,0.006075047998894014,0.03470804668930859,-0.11338942145289416,-0.04088066110763536,0.008800733211010742,-0.009252889274278584,-0.028360825774103784,-0.001000296230603365,0.05167056941910064,0.009507335991099649,0.11411960228334381,-0.1604528328016235,-0.04249831897863511,-0.026079445314649032,-0.041943268257945164,-0.059798225035376996,-0.05155590671038627,-0.050538673144226255,0.008847570191773286,0.023081907484331525,-0.051571997915926315,-0.10216733213955637,-0.09653783257095834,-0.026896947549570942,-0.0172175558257505,-0.09325188766043864,-0.04072766620583118,-0.030537167903502076,-0.030502115076486674,1.0,-0.04611571053058862,-0.13841691466114509,0.0007675162061042932,-0.03026130494743687,0.014040158534589368,0.006586363158807573,0.05544320865714772,-0.17599074278769972,-0.1136962034088372,-0.02603901084656255,-0.038173852784595806,-0.05992037087555765,0.02922378211690134
Item_38,-0.05340554648772403,-0.020709030364899517,-0.03809218523657034,-0.1568348634803965,-0.13689860602856727,-0.06478607530722566,-0.1469087173344876,-0.10413538944165623,0.01113927675038069,0.0016339378257260175,0.03506840771869714,0.008524475641586173,-0.026167698357643585,-0.00014372423755939484,-0.03386076718902987,-0.07623804051482584,0.05512174988978018,-0.08686146914642516,-0.005488185471780114,0.07383757613050992,0.05008793662892558,0.06869117099403131,-0.016240701935513493,0.004298993732706577,-0.09540390983092933,-0.020313868029303267,-0.03333460207918437,0.007144221403645787,0.04031195135316642,0.06565292277900359,-0.02914789800155027,0.028142687290127172,-0.05357661458101983,0.019052659628763596,-0.09100333285998724,-0.08615544578234353,-0.04611571053058862,1.0,-0.02439301086190967,-0.05346366730455221,-0.02969429277525674,-0.0009449100473126486,0.022081239167442913,-0.06489883028582016,-0.08381312097035772,-0.06092483574530286,-0.08390074120616534,-0.018143786402197947,-0.06359647025310004,-0.0244351798032424
Item_39,0.011199534304606353,-0.02308535568300973,0.008319861036063886,0.08931850923788393,-0.004622062076084017,-0.06186033250036517,-0.10173281429490598,-0.05287125842454462,-0.12213504032738846,0.02629664082432226,0.0015090533897673527,-0.03821944557866609,-0.05643429181676275,-0.01587363435463277,-0.058421391665298444,-0.08394939157263473,-0.041024092330173456,0.0312797814045434,-0.05615277609594281,-0.019995150107689975,-0.058293909143029364,-0.11709475850027906,-0.1839351040450689,-0.047058941792339985,-0.1029330896545285,-0.055804656942437914,0.017594443552396765,0.05391639310581426,-0.053894702998416734,-0.020247724675256807,0.007541232480206873,-0.0073304903895256585,0.11517129283015838,-0.08145698802116183,-0.013239456750285837,-0.10036065938812182,-0.13841691466114509,-0.02439301086190967,1.0,0.010321563760839331,-0.055850988235292165,0.03872176479557711,-0.0758469611682586,-0.04977264405388912,-0.0051775723232961295,-0.03873377715127917,-0.07197660171662976,0.021906089335132495,-0.01962398351130931,-0.0694188325495688
Item_40,-0.1138908918358481,-0.004398593589746874,-0.0461558558088419,-0.005264771303638746,-0.0812281969777486,-0.03847131167573717,-0.02797413861835952,0.02571466352136296,0.05373281272995149,-0.04301839279257049,-0.11141480931437918,-0.0802071796446996,-0.022218249182658533,-0.12082802681718617,0.06687517491994789,-0.024336743118870158,-0.017571002928447012,0.013441280634610317,0.042221397653208426,-0.06767369928509981,0.026592632517741226,-0.029897267063132758,-0.029067796902553983,-0.0543943048041672,-0.030727617309776512,-0.06918716603530464,-0.10554231145856642,0.034732448320509715,-0.07166406331427971,-0.019679731299664778,-0.04483066058438144,-0.08190251119939822,-0.03487054347983245,0.02019863588160872,-0.020934112666910382,0.07746889274062314,0.0007675162061042932,-0.05346366730455221,0.010321563760839331,1.0,-0.004639638955104404,-0.06392774425308026,-0.16054429786159186,-0.020085912755324047,-0.01807988729218556,-0.0258914732404062,0.014958843739760322,-0.07365121994807573,0.013358118421264857,-0.028444946759040277
Item_41,-0.03724250961026622,-0.029033330435684117,-0.12373963884077127,-0.048519349427064984,-0.0563550940916989,-0.06485505374939074,0.10354748084101001,-0.046205632052622674,-0.016136718457379597,-0.05735270016404824,-0.0010088185447223912,0.037080680554378055,0.06174011605320107,-0.10102311304393831,-0.06503236802764431,-0.08053170754538125,0.01686741960726427,-0.062012237626977544,0.029222213105609525,-0.03301229346317805,-0.021142227625578762,-0.03194002708578898,-0.050544417253478864,-0.010280664902886682,0.007629430313015952,-0.055634970057326046,-0.009588142194668888,-0.17025825284924767,-0.0077476426375585146,-0.024485901992658547,0.021521903363783727,0.05037577889292845,0.10817155989130664,-0.021432654929969073,-0.06314731394380467,-0.04439952708749054,-0.03026130494743687,-0.02969429277525674,-0.055850988235292165,-0.004639638955104404,1.0,-0.17798034437170718,0.03058267653534758,-0.09971631971551197,-0.028101898614049263,-0.09266633006072483,-0.0032652217864297304,-0.11188092885404047,-0.03919590943647347,-0.006031403038633845
Item_42,-0.03935051029335932,-0.07188249655559542,-0.10712078347119622,0.003934013771695149,0.00803425958584343,0.009177817082513359,-0.05371344220165403,0.030347119861062394,-0.027334437738163693,-0.0477937239099705,-0.09974493343834893,0.026421085607382967,-0.03710621855212312,-0.020295123826568534,-0.0031144853778662437,-0.06297664606589469,-0.11306597508723801,0.03845003771364433,-0.0352378734685166,-0.0025060428280773727,-0.013508799005895305,0.006670963129150067,-0.07780300728772283,-0.12098121644332377,0.08829270060997348,-0.04170949166435412,-0.0958161054980431,-0.04107941766044977,-0.05224743405973295,0.06900185177461751,-0.047638574141839994,-0.0978563163158775,-0.06685785405353505,-0.05724289030286645,0.006641087690040052,-0.054613302060782264,0.014040158534589368,-0.0009449100473126486,0.03872176479557711,-0.06392774425308026,-0.17798034437170718,1.0,-0.009064435546799851,-0.10943473930919806,-0.05968596166944904,-0.03651884924929297,-0.018676333267545964,0.004502222886954693,-0.03249129407633929,-0.08198633306964186
Item_43,-0.011644518853669978,-0.06529137483020478,-0.013324825003334104,-0.14911821812718362,0.0009595249869910059,-0.0540910442448687,-0.03427811966049565,-0.09009889810314484,-0.05695471459825873,0.003842680514975466,-0.0763950706916943,-0.029644755527999018,-0.03384748300823626,-0.014617796626860089,-0.08769366723785224,0.019002415514856288,-0.10304407756090934,-0.04908252406337337,-0.0714610649066199,0.0022859319685377003,-0.0901186324259536,-0.0042755281541954175,-0.023492720276636573,0.030003823891275077,-0.06836866931092371,-0.04378832657277163,-0.061386289407562515,-0.09295015662763219,-0.10017905290515432,0.055002443935357866,-0.03381541227642269,0.037375098956905294,0.01662987200018087,-0.03382775332950921,0.04043088155571159,0.090197326970533,0.006586363158807573,0.022081239167442913,-0.0758469611682586,-0.16054429786159186,0.03058267653534758,-0.009064435546799851,1.0,-0.05522027924942631,-0.10861064737043621,0.07059677900193224,-0.04118520703950786,-0.02542241200388842,0.009781175230078083,0.011737815779429771
Item_44,-0.05683631169170357,0.016976917244304807,0.0025434812870542335,0.021058717841774453,0.009643364530095691,-0.05636137661268313,-0.03687651456537582,-0.0035713957326498026,-0.008142254398210428,-0.09457889621470024,-0.03222030958285896,-0.0016431433405432055,-0.021103080479328348,-0.06622409915367818,-0.04125686906797957,-0.006735882841805982,0.020848198853066494,-0.04162166195236918,-0.013240310029735927,-0.019962482550143858,-0.011064809993342,-0.0374039718233664,-0.005500249017483095,-0.0332179700502586,-0.10046832851749815,-0.007124025110232108,-0.027447279732453034,-0.06664266209490494,-0.058075626170639605,-0.01631521771351059,-0.04294718808972208,-0.029297333028932972,-0.049407071505980955,-0.08454151275757595,0.017420673265337656,-0.010531720136640417,0.05544320865714772,-0.06489883028582016,-0.04977264405388912,-0.020085912755324047,-0.09971631971551197,-0.10943473930919806,-0.05522027924942631,1.0,-0.04525762170632989,-0.14692469881576253,-0.1057632168864229,-0.040377988978262086,0.03311443819539793,0.059321677838284285
Item_45,0.051541005104299514,-0.023283452314251406,-0.04394020161157576,-0.01630685829190715,0.007733007058652706,-0.018446191922792496,0.04975242636819301,0.015059058710693718,-0.11111794712014791,-0.046343890478273815,-0.038141458587801144,-0.08379299709680431,-0.0030196940881516607,-0.024396898913059108,-0.012021389144626159,-0.012503142899894603,-0.06511332593343172,-0.025649969128808202,-0.07692624041945792,-0.003378908040023183,-0.01844472137328809,-0.027732844806284972,-0.08167196908674482,0.07614507143873848,-0.069818736908129,-0.024926369722710798,-0.12555878981664678,0.032336554635662124,0.0378583829571024,0.030497645191483708,0.022716412496349696,0.008151933445864509,-0.07136958074029975,-0.04509187576941364,-0.05016042284065293,-0.04207990456709938,-0.17599074278769972,-0.08381312097035772,-0.0051775723232961295,-0.01807988729218556,-0.028101898614049263,-0.05968596166944904,-0.10861064737043621,-0.04525762170632989,1.0,0.013406994803061754,0.05584297876695183,0.007207747997590852,-0.012142327686584941,-0.08736268586226457
Item_46,-0.04905560786960644,-0.05369292467312928,-0.03239410468156696,-0.057940077017725904,-0.07325175946349027,-0.028121519974170776,-0.01644457950860444,0.00624931585815304,-0.06972494344475126,-0.1707068435603108,-0.020101758093770968,-0.0228110218377452,-0.06832198179723088,0.11356206159273431,-0.05499005642532698,-0.014184030740989935,-0.0016579611164605588,0.12679138610727517,-0.12665207673622098,-0.015916507042435208,-0.04036137730306077,-0.07636955076406152,-0.05016718220914418,-0.06756322360058888,-0.05474345772407682,-0.022648860214898967,0.028410353482323583,-0.007698943589550867,0.02255672474012208,0.07958297041981406,-0.004209720505632963,-0.08371114948249872,-0.09216366028789628,-0.02194862263232085,0.05854822450726816,0.013409378791719205,-0.1136962034088372,-0.06092483574530286,-0.03873377715127917,-0.0258914732404062,-0.09266633006072483,-0.03651884924929297,0.07059677900193224,-0.14692469881576253,0.013406994803061754,1.0,-0.022766420406419942,-0.01393891658003408,0.03503219225376708,-0.06743190121528425
Item_47,0.018664928232116643,-0.004245150283979768,0.009390579094263347,-0.05394679282506918,-0.047734569747172724,-0.0371540394104326,-0.016411702168518914,0.007035442461005559,-0.14388393706237962,-0.019538848019246456,-0.06703028896960402,-0.10032845763956709,-0.04065138540633516,-0.012658394554236405,0.05174530687982664,-0.07971093304991256,-0.00011393419055375451,-0.0034678116240349473,-0.12587487731861383,-0.09792389880330754,-0.12007140692202997,-0.07587067700237998,-0.07288706538454605,0.07312466955373675,-0.05983621813437263,-0.04922197327584689,-0.04902769998305044,-0.04189972658490827,0.034666969112353375,-0.04662870229393487,-0.05628614042751628,-0.013629941339669292,-0.10768697971477656,0.037226761159242686,-0.03323947393851582,-0.0702494214830319,-0.02603901084656255,-0.08390074120616534,-0.07197660171662976,0.014958843739760322,-0.0032652217864297304,-0.018676333267545964,-0.04118520703950786,-0.1057632168864229,0.05584297876695183,-0.022766420406419942,1.0,-0.010036305933560589,0.009876298798948984,-0.021332974610156066
Item_48,-0.022746716670198543,-0.056633720431796736,0.020927744986825744,0.035230888567169674,-0.020396554211320514,-0.016555344537719768,0.026939684149619454,-0.0014489944055119308,0.05662534247879217,-0.017795488129948883,-0.09698539238881893,-0.04228917182765179,-0.005381735319711373,-0.09541124496129447,-0.08419711542373838,-0.02873354391639178,-0.058875655258462806,0.002694069017602358,-0.01563674558270999,-0.10720669966713173,-0.06291925140359186,-0.09332055461023843,-0.10722825934064266,-0.037411404027447685,-0.06384304787856492,-0.09700351831864448,0.04604421971725853,-0.03195486645898419,-0.008911954351088972,-0.10140787175611576,0.08641006167783338,-0.15282646232430835,-0.07182371291118174,0.06261581544002659,0.03156972768947571,-0.07198464845963266,-0.038173852784595806,-0.018143786402197947,0.021906089335132495,-0.07365121994807573,-0.11188092885404047,0.004502222886954693,-0.02542241200388842,-0.040377988978262086,0.007207747997590852,-0.01393891658003408,-0.010036305933560589,1.0,-0.11278490713038307,-0.0894043058267474
Item_49,-0.06227630643848797,-0.07508731092179873,-0.05740594818692195,-0.019620905031467836,0.0005028518337647954,-0.012521734430368569,-0.0777745653571188,-0.11520878276285802,-0.09400626242582086,-0.1168332715399142,0.06535799373848575,0.05940449730377618,-0.05384566649347535,-0.025047393812319407,-0.040552149262321924,0.038064841305484765,-0.042911731607059925,0.01893575240093828,-0.06290291003404407,-0.032727085654132244,-0.0744897284651605,0.026138301020587822,-0.0686947434587567,-0.0414110351978139,-0.10917991224180404,-0.07431228981340963,0.07801527594564908,-0.042040395125055176,-0.07710893989573876,0.010668720314288692,-0.0919410969950064,0.01976001124035961,0.015446233738784869,-0.027464929966746283,-0.030543855678982275,-0.060726374755699114,-0.05992037087555765,-0.06359647025310004,-0.01962398351130931,0.013358118421264857,-0.03919590943647347,-0.03249129407633929,0.009781175230078083,0.03311443819539793,-0.012142327686584941,0.03503219225376708,0.009876298798948984,-0.11278490713038307,1.0,-0.04182282897314627
Item_50,-0.02661627640026422,0.0009559099050406384,-0.02334814777870375,0.07356079932466,-0.14332572761591197,-0.0955854650902042,-0.10884605989268019,-0.03925824363138165,-0.024219673205700495,-0.040116900069438334,0.02921810773112112,0.008418689450097825,-0.0075590881817903105,-0.04482206429897961,-0.05966028023257124,-0.033205801899763666,0.050579788816379256,-0.04038879163565128,-0.039847645788871386,-0.014232858392675636,0.004669381993435696,0.015807521597411046,0.008266888619790327,-0.123873405106313,-0.05842325242160599,-0.09532748453633413,-0.02602767721474232,-0.08285804748718233,-0.007641827938989528,-0.040529648265742874,-0.0695626638131594,0.006439101907694334,-0.0805019131857671,0.033365771615434414,7.185628915566972e-05,-0.04153080254257854,0.02922378211690134,-0.0244351798032424,-0.0694188325495688,-0.028444946759040277,-0.006031403038633845,-0.08198633306964186,0.011737815779429771,0.059321677838284285,-0.08736268586226457,-0.06743190121528425,-0.021332974610156066,-0.0894043058267474,-0.04182282897314627,1.0
